# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-8.88699,-0.892456,0.559988
0,-7.77076,-0.13051,0.266059
0,-8.90484,-1.24889,0.149066
0,-7.63841,-0.00165502,0.330387
0,-9.02131,-1.37209,0.142618
0,-7.67806,-0.0229193,0.372446
0,-7.8252,-0.181185,0.254144
0,-9.04845,-1.40103,0.14118
0,-7.98031,-0.326601,0.228488
0,-7.71128,-0.074984,0.282796
0,-7.68881,-0.0301986,0.377491
0,-8.15006,-0.360544,0.477536
0,-9.43726,-1.29074,0.604721
0,-8.07675,-0.307641,0.466561
0,-7.75892,-0.119486,0.268998
0,-10.6409,-2.17126,0.679099
0,-7.7544,-0.0760139,0.400785
0,-8.60803,-0.941983,0.167896
0,-7.83337,-0.188797,0.252534
0,-8.07164,-0.413331,0.216608
0,-8.04336,-0.283553,0.461262
0,-8.80574,-1.14529,0.154934
0,-11.3618,-2.7074,0.714008
0,-7.65778,-0.0236793,0.306764
0,-7.76953,-0.0867497,0.405141
0,-9.60818,-1.41488,0.616922
0,-8.18782,-0.387796,0.482884
0,-7.70811,-0.0720112,0.283866
0,-7.89083,-0.173628,0.433735
0,-8.48335,-0.816114,0.177114
0,-7.93038,-0.202095,0.441513
0,-7.6502,-0.015917,0.312462
0,-7.66835,-0.0341112,0.3005
0,-9.17827,-1.5406,0.134601
0,-7.70575,-0.0418521,0.384476
0,-8.33728,-0.670962,0.189234
0,-7.84276,-0.197556,0.25073
0,-7.81963,-0.122513,0.418061
0,-7.87687,-0.229405,0.24455
0,-8.70996,-0.764622,0.543276
0,-8.99009,-0.966955,0.569122
0,-9.78972,-1.547,0.629184
0,-7.65093,-0.0166841,0.311841
0,-8.22919,-0.417656,0.488536
0,-11.1611,-3.90999,0.0711753
0,-9.21522,-1.58067,0.132815
0,-7.64104,-0.00565966,0.323079
0,-8.38339,-0.528939,0.50801
0,-7.8249,-0.180904,0.254204
0,-7.94466,-0.212385,0.444194
0,-7.86533,-0.218614,0.246582
0,-8.04721,-0.286331,0.461884
0,-7.7402,-0.0659731,0.396439
0,-8.98191,-1.33024,0.144748
0,-9.06558,-1.41934,0.140283
0,-9.47888,-1.32094,0.607754
0,-7.64744,-0.0129926,0.314983
0,-7.93007,-0.201875,0.441454
0,-7.63914,-1.19673e-06,0.339334
0,-8.28264,-0.456228,0.49555
0,-9.65687,-1.45028,0.620278
0,-7.83716,-0.135074,0.422163
0,-7.646,-0.0027562,0.350502
0,-8.13099,-0.470182,0.209707
0,-8.16833,-0.373732,0.480148
0,-7.64056,-0.00503526,0.323978
0,-8.38145,-0.714592,0.185397
0,-8.22876,-0.417344,0.488478
0,-9.85204,-2.29577,0.106755
0,-7.65668,-0.0225666,0.307513
0,-8.18504,-0.385792,0.482497
0,-7.63818,-0.000574005,0.333954
0,-7.66861,-0.0343696,0.300359
0,-8.19676,-0.394247,0.484123
0,-7.93909,-0.208369,0.443155
0,-8.27401,-0.608851,0.19503
0,-7.89505,-0.176663,0.434592
0,-8.02789,-0.272392,0.458734
0,-8.032,-0.275356,0.45941
0,-7.69922,-0.06363,0.287024
0,-7.73055,-0.093033,0.276754
0,-10.0242,-2.49698,0.100939
0,-8.63713,-0.712049,0.535967
0,-7.86459,-0.154765,0.428244
0,-7.65687,-0.00912209,0.359975
0,-7.63837,-0.000201795,0.336043
0,-8.29018,-0.461672,0.496516
0,-9.34826,-1.2262,0.598089
0,-7.67838,-0.0438168,0.295545
0,-7.82752,-0.128163,0.41993
0,-7.83061,-0.186228,0.253073
0,-10.0634,-2.54324,0.0996744
0,-7.66207,-0.0279495,0.304051
0,-7.98388,-0.240648,0.451258
0,-7.7361,-0.063084,0.395131
0,-7.67782,-0.0227635,0.37233
0,-7.66847,-0.0165574,0.367355
0,-7.82296,-0.179098,0.254592
0,-8.45121,-0.577879,0.515915
0,-7.64005,-0.00435212,0.325029
0,-7.75579,-0.116572,0.2698
0,-7.85056,-0.20483,0.249267
0,-7.84489,-0.140622,0.423916
0,-7.7694,-0.129244,0.266389
0,-7.78966,-0.101086,0.410577
0,-8.0438,-0.386801,0.22005
0,-7.85858,-0.150443,0.426942
0,-7.8949,-0.246273,0.241491
0,-7.66965,-0.0353816,0.299812
0,-7.85804,-0.211813,0.247893
0,-8.62499,-0.703285,0.534721
0,-8.04211,-0.282652,0.46106
0,-7.64183,-0.00664339,0.32176
0,-7.6422,-0.000907892,0.345621
0,-7.89649,-0.177697,0.434882
0,-7.73766,-0.0996684,0.274701
0,-8.23739,-0.42357,0.489632
0,-7.66014,-0.0111786,0.362242
0,-8.51547,-0.624249,0.523095
0,-7.6776,-0.0430622,0.295907
0,-7.69238,-0.0571586,0.289623
0,-8.14246,-0.481223,0.208435
0,-9.85274,-1.59294,0.633288
0,-7.64014,-0.00447342,0.324837
0,-7.70028,-0.0380693,0.382324
0,-7.69473,-0.0593898,0.288709
0,-7.66809,-0.0163064,0.367136
0,-7.65933,-0.010663,0.361694
0,-8.44488,-0.57331,0.515192
0,-7.8776,-0.230083,0.244425
0,-7.76705,-0.0849918,0.404446
0,-8.68247,-0.744775,0.540549
0,-7.96774,-0.314739,0.230269
0,-8.61397,-0.948028,0.167479
0,-12.861,-3.84956,0.771956
0,-7.6494,-0.00463888,0.353927
0,-7.63853,-9.76869e-05,0.336971
0,-7.67589,-0.0214713,0.371354
0,-7.68056,-0.0459046,0.294559
0,-7.88122,-0.233472,0.2438
0,-8.35321,-0.686669,0.187832
0,-7.63846,-0.00013277,0.336619
0,-7.73356,-0.0958476,0.275873
0,-7.67259,-0.0192733,0.369627
0,-7.71598,-0.0489686,0.388286
0,-7.65209,-0.00621379,0.356287
0,-7.77925,-0.13841,0.264041
0,-8.90297,-1.24692,0.149173
0,-7.65963,-0.0255278,0.305561
0,-8.43576,-0.566726,0.514145
0,-7.70802,-0.071922,0.283899
0,-7.86665,-0.156241,0.428685
0,-8.77166,-1.10992,0.157043
0,-9.01142,-0.982375,0.570963
0,-7.63856,-0.00199276,0.329545
0,-11.4273,-2.75655,0.716919
0,-7.67741,-0.0224844,0.372122
0,-8.3644,-0.69772,0.18686
0,-7.64501,-0.00223853,0.349368
0,-8.28312,-0.617768,0.194172
0,-8.62611,-0.960392,0.166632
0,-7.7825,-0.0959844,0.408687
0,-8.59833,-0.932124,0.168581
0,-7.67177,-0.0374374,0.298725
0,-10.488,-2.05848,0.670919
0,-7.68538,-0.0278646,0.375944
0,-9.33132,-1.21392,0.596803
0,-7.76992,-0.0870328,0.405252
0,-7.67604,-0.0415594,0.29664
0,-8.78246,-0.816967,0.550291
0,-8.22241,-0.558556,0.200049
0,-7.64488,-0.0101876,0.317697
0,-8.89384,-0.897407,0.560608
0,-8.09994,-0.324377,0.470125
0,-7.64538,-0.0107473,0.317127
0,-7.63908,-0.00292274,0.327546
0,-8.92912,-1.27445,0.147683
0,-7.98627,-0.332238,0.227657
0,-7.64145,-0.00617691,0.322372
0,-7.64102,-0.00563257,0.323117
0,-7.733,-0.0609028,0.394125
0,-9.68079,-1.46768,0.621908
0,-8.06807,-0.409926,0.217041
0,-7.76658,-0.12662,0.267079
0,-8.64925,-0.7208,0.537203
0,-8.10031,-0.440751,0.213204
0,-7.64018,-0.000180936,0.342003
0,-8.36383,-0.514823,0.505662
0,-7.7818,-0.140787,0.263447
0,-7.64413,-0.00179867,0.348297
0,-7.92501,-0.198229,0.440488
0,-7.69611,-0.0606967,0.288183
0,-9.31395,-1.68852,0.128212
0,-7.73553,-0.0976783,0.275309
0,-7.6398,-0.0040021,0.325601
0,-8.8545,-0.868989,0.557024
0,-13.3495,-4.23054,0.787604
0,-8.48469,-0.817455,0.17701
0,-7.64462,-0.00204247,0.348904
0,-8.24664,-0.430251,0.49086
0,-7.98341,-0.329536,0.228054
0,-7.6405,-0.00496273,0.324086
0,-7.6771,-0.0222809,0.371969
0,-7.7599,-0.120402,0.268748
0,-7.9587,-0.222496,0.44677
0,-9.71065,-1.48942,0.623926
0,-8.42089,-0.753737,0.182103
0,-7.75352,-0.114456,0.27039
0,-7.72227,-0.0533671,0.390509
0,-9.24164,-1.14895,0.589868
0,-8.82744,-0.849446,0.554521
0,-7.89193,-0.17442,0.43396
0,-7.64333,-0.00842345,0.319608
0,-8.64698,-0.981682,0.165194
0,-9.77477,-1.53611,0.628199
0,-8.11265,-0.333545,0.47204
0,-8.11575,-0.455553,0.211426
0,-7.96735,-0.228732,0.44833
0,-9.8987,-2.34998,0.105135
0,-8.29012,-0.461629,0.496508
0,-8.21502,-0.551373,0.200792
0,-7.84363,-0.139717,0.423632
0,-14.0575,-4.79121,0.808072
0,-7.6498,-0.00486719,0.354291
0,-8.24734,-0.582814,0.197589
0,-7.84493,-0.140647,0.423924
0,-8.23689,-0.572641,0.198611
0,-7.89137,-0.174017,0.433845
0,-8.51543,-0.624223,0.523091
0,-7.63821,-0.00104819,0.332156
0,-7.63877,-0.00239685,0.328628
0,-7.94441,-0.292752,0.233687
0,-7.67258,-0.0382215,0.298319
0,-7.65613,-0.00866374,0.359436
0,-8.75565,-0.797609,0.547726
0,-7.64784,-0.0134279,0.31459
0,-8.61342,-0.694935,0.533526
0,-7.69415,-0.0588378,0.288933
0,-7.73974,-0.101607,0.274116
0,-8.51495,-0.623871,0.523037
0,-7.72976,-0.0922905,0.276989
0,-7.99443,-0.248259,0.453091
0,-7.76191,-0.0813385,0.402979
0,-9.23391,-1.14335,0.58926
0,-7.68205,-0.0473321,0.293899
0,-8.44157,-0.570917,0.514812
0,-7.68909,-0.0303869,0.377613
0,-7.64307,-0.00129292,0.34689
0,-7.64057,-0.00029392,0.342802
0,-8.52255,-0.629356,0.523868
0,-7.77173,-0.131412,0.265825
0,-7.77679,-0.0919173,0.407146
0,-9.23154,-1.14164,0.589073
0,-7.85197,-0.206146,0.249006
0,-11.286,-2.65068,0.710594
0,-7.805,-0.112045,0.41449
0,-8.45851,-0.791253,0.179066
0,-9.63097,-1.43145,0.618499
0,-8.33173,-0.491659,0.501737
0,-7.65232,-0.0181278,0.310713
0,-7.67012,-0.0176375,0.368279
0,-7.8679,-0.221015,0.246124
0,-7.7804,-0.0944895,0.408124
0,-7.67786,-0.0227836,0.372345
0,-8.07723,-0.418666,0.215934
0,-7.98756,-0.243307,0.451901
0,-7.74589,-0.107344,0.272421
0,-7.6696,-0.0173004,0.367993
0,-8.39419,-0.536729,0.509293
0,-8.16923,-0.374379,0.480275
0,-11.0428,-3.75615,0.073714
0,-7.63849,-0.0018375,0.329922
0,-7.68402,-0.0492147,0.293044
0,-7.88978,-0.241484,0.242346
0,-7.96132,-0.308678,0.231195
0,-7.66904,-0.0347862,0.300132
0,-7.8429,-0.139192,0.423467
0,-9.00805,-0.97994,0.570673
0,-8.47776,-0.810513,0.17755
0,-9.26847,-1.6387,0.130302
0,-8.61801,-0.952144,0.167196
0,-9.49675,-1.89113,0.120288
0,-7.72089,-0.0524028,0.390029
0,-7.69432,-0.0589976,0.288868
0,-9.22441,-1.59066,0.132376
0,-8.17546,-0.513047,0.204876
0,-9.27132,-1.64181,0.13017
0,-8.61287,-0.694542,0.53347
0,-8.03629,-0.278449,0.460112
0,-8.29566,-0.630051,0.193005
0,-8.09476,-0.320639,0.469337
0,-8.30976,-0.475804,0.498997
0,-9.11266,-1.46982,0.137865
0,-7.64018,-0.000179667,0.341993
0,-10.6182,-2.15445,0.6779
0,-8.01522,-0.35965,0.22374
0,-7.78319,-0.0964792,0.408872
0,-7.71952,-0.0514461,0.389549
0,-7.83466,-0.133283,0.421589
0,-8.77923,-0.814632,0.549983
0,-8.54271,-0.643908,0.526055
0,-7.66889,-0.0168327,0.367593
0,-7.83725,-0.19241,0.251784
0,-7.67071,-0.0364066,0.299266
0,-9.00298,-1.3526,0.143603
0,-7.64461,-0.0020366,0.34889
0,-8.02891,-0.372642,0.221952
0,-7.64739,-0.00350714,0.351975
0,-7.82194,-0.124164,0.418612
0,-7.81687,-0.173428,0.255826
0,-7.74007,-0.101916,0.274024
0,-10.1577,-2.65534,0.0967142
0,-7.6981,-0.0625695,0.287439
0,-8.2729,-0.607773,0.195135
0,-7.66909,-0.0169634,0.367705
0,-9.20083,-1.56504,0.133506
0,-7.66612,-0.031934,0.301712
0,-8.24303,-0.427642,0.490381
0,-8.36245,-0.695788,0.187029
0,-11.4787,-4.33087,0.0648582
0,-8.10876,-0.330742,0.471458
0,-7.65437,-0.0202303,0.309151
0,-8.80287,-1.14231,0.15511
0,-8.51565,-0.848546,0.174636
0,-8.27817,-0.453006,0.494975
0,-8.37963,-0.712789,0.185552
0,-7.90404,-0.183128,0.436394
0,-8.3262,-0.660044,0.190224
0,-7.92293,-0.196731,0.440089
0,-7.72129,-0.0526817,0.390169
0,-7.64119,-0.00584448,0.322822
0,-7.66908,-0.0348308,0.300108
0,-7.64488,-0.0101828,0.317702
0,-7.6721,-0.0377593,0.298558
0,-7.65887,-0.0247658,0.306051
0,-8.64023,-0.714287,0.536284
0,-8.30032,-0.468989,0.497805
0,-7.79503,-0.153095,0.260462
0,-7.90187,-0.252803,0.240341
0,-7.88134,-0.233579,0.243781
0,-7.65468,-0.0205416,0.308928
0,-7.6395,-3.50907e-05,0.340376
0,-7.82261,-0.124644,0.418771
0,-7.76142,-0.121811,0.268365
0,-7.63851,-0.000103824,0.336905
0,-7.67663,-0.0219659,0.371731
0,-7.76152,-0.0810604,0.402866
0,-9.73492,-2.16081,0.110972
0,-7.84587,-0.200453,0.250143
0,-8.44231,-0.571453,0.514897
0,-9.02175,-0.989844,0.571848
0,-8.38601,-0.530828,0.508322
0,-8.00722,-0.257484,0.455278
0,-9.53402,-1.36098,0.611711
0,-7.71925,-0.0824586,0.280204
0,-7.64925,-0.0149209,0.313291
0,-7.70268,-0.0397282,0.38328
0,-8.03843,-0.381694,0.220731
0,-8.46564,-0.798387,0.178501
0,-8.19933,-0.536154,0.202389
0,-11.4859,-2.80049,0.719484
0,-7.82334,-0.179455,0.254515
0,-7.84495,-0.199592,0.250317
0,-8.96476,-0.948652,0.566916
0,-7.79015,-0.148558,0.261545
0,-7.69272,-0.0574829,0.289489
0,-7.81034,-0.167347,0.257177
0,-7.64341,-0.0014532,0.347361
0,-7.78972,-0.148153,0.261643
0,-8.12646,-0.465834,0.210214
0,-8.09289,-0.319292,0.469052
0,-7.70022,-0.0645762,0.286656
0,-7.88209,-0.234286,0.243651
0,-8.755,-0.797139,0.547663
0,-8.29695,-0.631319,0.192886
0,-7.70862,-0.0724848,0.283694
0,-7.77641,-0.135763,0.26471
0,-7.68356,-0.048774,0.293243
0,-7.67727,-0.022394,0.372054
0,-7.64704,-0.00331751,0.351619
0,-7.98545,-0.241785,0.451533
0,-8.46481,-0.797554,0.178566
0,-9.53378,-1.36081,0.611694
0,-9.87804,-2.32595,0.105848
0,-7.74241,-0.0675318,0.397133
0,-8.57214,-0.665146,0.529201
0,-7.64749,-0.0130419,0.314938
0,-7.88242,-0.234592,0.243595
0,-7.89135,-0.24295,0.242083
0,-7.92779,-0.277128,0.236216
0,-10.0419,-2.51787,0.100365
0,-8.14533,-0.483982,0.20812
0,-9.8134,-2.25107,0.108122
0,-7.66115,-0.0270403,0.304609
0,-9.04021,-1.00319,0.573421
0,-7.65647,-0.022359,0.307655
0,-8.14096,-0.353976,0.476218
0,-8.5892,-0.922864,0.16923
0,-8.24773,-0.431034,0.491004
0,-9.13758,-1.07362,0.58153
0,-9.8897,-1.6199,0.63566
0,-8.27069,-0.605608,0.195345
0,-7.78512,-0.097854,0.409385
0,-8.08207,-0.311481,0.467387
0,-7.8271,-0.182954,0.253766
0,-9.8616,-2.30685,0.10642
0,-7.63954,-0.00362917,0.326239
0,-7.78069,-0.0946981,0.408203
0,-7.74863,-0.109903,0.271682
0,-8.12765,-0.344371,0.474269
0,-7.64894,-0.00437471,0.353494
0,-7.78582,-0.144521,0.262526
0,-9.49303,-1.33122,0.608777
0,-7.91378,-0.190143,0.438315
0,-8.01048,-0.355151,0.224369
0,-7.81929,-0.175679,0.255333
0,-7.84443,-0.140291,0.423813
0,-7.68326,-0.0484887,0.293372
0,-7.71528,-0.0484805,0.388033
0,-7.64547,-0.0108386,0.317036
0,-7.66961,-0.0353406,0.299834
0,-7.66334,-0.0292059,0.303296
0,-7.87745,-0.164005,0.430971
0,-7.99308,-0.247287,0.452858
0,-7.75662,-0.117347,0.269586
0,-7.64729,-0.0128314,0.31513
0,-7.77056,-0.087487,0.40543
0,-12.239,-3.37085,0.74992
0,-8.124,-0.463466,0.210492
0,-7.73481,-0.0970065,0.275515
0,-7.65835,-0.0100499,0.361025
0,-7.64406,-0.00176374,0.348206
0,-7.86323,-0.216654,0.246957
0,-8.94127,-0.931675,0.564848
0,-7.65146,-0.00583653,0.355751
0,-7.6433,-0.00140077,0.34721
0,-7.63826,-0.0012646,0.331477
0,-7.72663,-0.0564282,0.392005
0,-8.73658,-1.07365,0.159265
0,-7.74454,-0.0690406,0.397798
0,-9.39049,-1.25682,0.601261
0,-9.67399,-1.46274,0.621446
0,-8.19885,-0.39576,0.484412
0,-7.85873,-0.212458,0.247768
0,-7.64958,-0.00474169,0.354092
0,-11.4355,-2.76264,0.717276
0,-7.68251,-0.0477684,0.293699
0,-7.99434,-0.33987,0.226546
0,-11.8202,-3.05255,0.73356
0,-7.71302,-0.046909,0.387212
0,-7.75302,-0.0750389,0.400375
0,-7.6409,-0.00548588,0.323323
0,-8.41286,-0.745759,0.182763
0,-7.6559,-0.00852457,0.35927
0,-7.71204,-0.0462224,0.386849
0,-9.58148,-1.98633,0.116852
0,-7.65162,-0.00593012,0.355886
0,-7.67932,-0.0237654,0.373069
0,-7.88792,-0.239736,0.242661
0,-8.02025,-0.364416,0.223079
0,-9.05499,-1.01388,0.574673
0,-7.71185,-0.07552,0.282605
0,-9.96911,-2.43224,0.102753
0,-7.84122,-0.137989,0.423088
0,-7.80292,-0.110557,0.413969
0,-11.8705,-3.09056,0.735594
0,-7.69746,-0.0361278,0.38118
0,-8.64604,-0.718482,0.536877
0,-7.9094,-0.259861,0.23912
0,-8.07224,-0.304389,0.465857
0,-9.26563,-1.6356,0.130434
0,-8.21334,-0.406218,0.486395
0,-8.40124,-0.541821,0.510126
0,-7.97496,-0.321545,0.229242
0,-9.78079,-2.21348,0.109294
0,-7.64194,-0.0067806,0.321584
0,-8.2139,-0.550282,0.200905
0,-7.95395,-0.301737,0.232271
0,-7.63892,-4.91383e-06,0.33862
0,-9.4897,-1.3288,0.608537
0,-7.78084,-0.139893,0.26367
0,-8.53382,-0.866849,0.173271
0,-8.07662,-0.418085,0.216007
0,-7.63847,-0.00012903,0.336654
0,-8.70596,-0.761732,0.542882
0,-8.01779,-0.265106,0.457056
0,-7.64738,-0.00350517,0.351971
0,-8.20798,-0.544539,0.201505
0,-7.64469,-0.00997207,0.317921
0,-10.5011,-2.06808,0.671627
0,-7.86703,-0.220205,0.246278
0,-7.6888,-0.0537679,0.291049
0,-7.80451,-0.16192,0.258408
0,-7.65403,-0.0198839,0.309403
0,-7.65842,-0.0243193,0.306342
0,-8.19525,-0.5322,0.202809
0,-9.50293,-1.89804,0.120033
0,-8.21475,-0.40723,0.486586
0,-7.87162,-0.159814,0.429744
0,-7.83908,-0.136451,0.422601
0,-7.99907,-0.344348,0.225902
0,-7.72448,-0.0549162,0.391271
0,-9.83308,-2.27382,0.107422
0,-7.63838,-0.00158188,0.33058
0,-8.0797,-0.30977,0.467019
0,-9.82689,-1.57409,0.631613
0,-7.70284,-0.0398429,0.383345
0,-8.5633,-0.658768,0.528262
0,-7.89113,-0.242746,0.24212
0,-7.79634,-0.154316,0.260174
0,-8.10869,-0.330688,0.471446
0,-7.76481,-0.0834006,0.403811
0,-7.93319,-0.204119,0.442045
0,-7.64796,-0.0038228,0.352547
0,-7.76784,-0.0855483,0.404666
0,-10.9798,-2.42236,0.696212
0,-7.88097,-0.166535,0.431705
0,-7.85044,-0.204712,0.249291
0,-8.43945,-0.56939,0.514569
0,-8.54677,-0.646834,0.526492
0,-7.93543,-0.20573,0.442467
0,-9.45693,-1.30502,0.60616
0,-7.84181,-0.138407,0.42322
0,-7.66636,-0.0151761,0.36613
0,-9.4117,-1.79638,0.123884
0,-8.23214,-0.568014,0.199081
0,-10.0212,-1.71595,0.643901
0,-7.67489,-0.0207992,0.370836
0,-7.78794,-0.0998651,0.410128
0,-8.28039,-0.454608,0.495261
0,-7.69098,-0.0316779,0.378442
0,-7.6847,-0.0498578,0.292757
0,-8.63805,-0.972558,0.165807
0,-7.64259,-0.00755966,0.32062
0,-7.76784,-0.0855505,0.404667
0,-7.64606,-0.0027882,0.350569
0,-8.26194,-0.441289,0.49287
0,-7.93207,-0.203314,0.441834
0,-9.47017,-1.86143,0.121396
0,-7.63828,-0.000297331,0.335392
0,-7.63889,-7.59211e-06,0.338504
0,-7.75888,-0.119451,0.269007
0,-7.9391,-0.208375,0.443157
0,-8.92781,-1.27306,0.147757
0,-7.67326,-0.0388835,0.29798
0,-10.3528,-2.89032,0.0909456
0,-7.89352,-0.244979,0.241721
0,-7.70627,-0.0702775,0.284502
0,-7.63982,-9.27241e-05,0.341176
0,-7.91526,-0.265362,0.238182
0,-7.72656,-0.0893023,0.277945
0,-8.38113,-0.714275,0.185425
0,-7.73762,-0.0641538,0.395619
0,-7.7839,-0.0969838,0.409061
0,-8.91258,-0.910943,0.562293
0,-8.01014,-0.259586,0.455771
0,-8.10747,-0.329811,0.471263
0,-8.45397,-0.786716,0.179427
0,-7.71996,-0.0831297,0.279978
0,-7.96673,-0.313781,0.230414
0,-7.82788,-0.128422,0.420014
0,-9.52256,-1.35266,0.610894
0,-7.80606,-0.163358,0.258079
0,-7.8693,-0.222322,0.245877
0,-7.64993,-0.00494564,0.354414
0,-7.84407,-0.198774,0.250482
0,-7.9852,-0.2416,0.451488
0,-8.57154,-0.664713,0.529137
0,-11.1099,-3.84319,0.0722613
0,-7.64125,-0.000526636,0.344061
0,-10.4694,-2.04477,0.669902
0,-7.63932,-0.00330715,0.326817
0,-8.47563,-0.808385,0.177716
0,-7.64563,-0.0110161,0.316859
0,-7.69997,-0.0378595,0.382202
0,-8.04148,-0.38459,0.220344
0,-8.00238,-0.347475,0.225455
0,-8.2755,-0.610315,0.194889
0,-7.70668,-0.0706589,0.284361
0,-7.67632,-0.0217577,0.371573
0,-7.67794,-0.0228434,0.37239
0,-8.77457,-0.811263,0.549538
0,-8.23419,-0.57001,0.198878
0,-8.10271,-0.326376,0.470545
0,-7.74885,-0.0720879,0.39912
0,-7.67161,-0.0372845,0.298805
0,-7.95918,-0.306662,0.231506
0,-7.64524,-0.0105859,0.31729
0,-9.27431,-1.64508,0.130031
0,-8.05158,-0.289483,0.462586
0,-8.54024,-0.87332,0.172794
0,-7.64301,-0.00805213,0.320036
0,-8.60148,-0.935328,0.168358
0,-7.81883,-0.12194,0.41787
0,-7.91453,-0.190678,0.43846
0,-7.70156,-0.0389521,0.382835
0,-8.89661,-0.899411,0.560858
0,-9.04404,-1.39632,0.141412
0,-7.66908,-0.0169527,0.367696
0,-8.95144,-1.29799,0.146431
0,-7.63817,-0.000703375,0.333406
0,-8.08852,-0.316133,0.468381
0,-7.73681,-0.0635839,0.395359
0,-8.06329,-0.405364,0.217626
0,-7.66955,-0.0172629,0.367961
0,-7.69601,-0.0606004,0.288222
0,-7.95959,-0.307053,0.231445
0,-7.93094,-0.280082,0.235731
0,-8.37352,-0.706736,0.186075
0,-7.81719,-0.173722,0.255762
0,-8.45685,-0.58195,0.516557
0,-8.63842,-0.97294,0.165781
0,-7.67689,-0.0423787,0.296239
0,-7.91385,-0.190193,0.438329
0,-7.67876,-0.023393,0.372796
0,-10.6145,-3.21242,0.0838746
0,-8.20412,-0.540791,0.201899
0,-7.78709,-0.0992602,0.409905
0,-8.71051,-1.0468,0.160951
0,-8.28879,-0.460668,0.496338
0,-7.82948,-0.129569,0.420388
0,-8.31518,-0.649211,0.191217
0,-9.50746,-1.90311,0.119846
0,-9.42945,-1.81609,0.123121
0,-7.89975,-0.250821,0.240688
0,-9.28014,-1.17683,0.592873
0,-7.63865,-0.00217348,0.329124
0,-8.18677,-0.387037,0.482737
0,-8.16318,-0.370016,0.479417
0,-7.64684,-0.0123473,0.315578
0,-7.92622,-0.199099,0.44072
0,-7.64196,-0.00680631,0.321552
0,-7.65654,-0.00891828,0.359737
0,-7.65369,-0.0195364,0.309657
0,-8.20171,-0.538462,0.202144
0,-7.9151,-0.265213,0.238207
0,-8.8524,-1.19392,0.152125
0,-11.0098,-3.7135,0.0744417
0,-9.35809,-1.23332,0.598832
0,-7.68074,-0.0247246,0.373762
0,-8.00967,-0.354384,0.224477
0,-7.71114,-0.0748545,0.282842
0,-8.15214,-0.490542,0.207376
0,-7.7845,-0.0974066,0.409218
0,-7.67841,-0.0231576,0.372622
0,-7.82843,-0.184192,0.253503
0,-7.66738,-0.0331729,0.301017
0,-7.68764,-0.0526624,0.291525
0,-8.50578,-0.617258,0.52203
0,-7.67017,-0.0358904,0.29954
0,-7.72672,-0.0564891,0.392035
0,-7.7071,-0.0427897,0.384995
0,-7.71737,-0.0807032,0.280801
0,-7.65428,-0.00752792,0.358039
0,-7.75426,-0.115142,0.270198
0,-7.63849,-0.000113355,0.336807
0,-7.68585,-0.0281814,0.376158
0,-7.64545,-0.00246918,0.349888
0,-7.86834,-0.221429,0.246046
0,-9.22147,-1.58746,0.132516
0,-8.63849,-0.713028,0.536106
0,-8.0323,-0.275568,0.459458
0,-7.65793,-0.00978456,0.36073
0,-7.87505,-0.162276,0.430467
0,-7.63987,-0.00010356,0.341294
0,-9.95735,-1.66929,0.639937
0,-8.57124,-0.664495,0.529105
0,-7.90985,-0.260281,0.239048
0,-7.72146,-0.052801,0.390228
0,-7.63821,-0.00104369,0.332171
0,-7.95081,-0.216814,0.44533
0,-7.64611,-0.00281491,0.350624
0,-8.03559,-0.378991,0.221094
0,-9.17012,-1.09717,0.584173
0,-9.37042,-1.24226,0.599759
0,-7.7572,-0.117885,0.269437
0,-7.87975,-0.232094,0.244054
0,-8.11057,-0.450578,0.212019
0,-8.00343,-0.348468,0.225313
0,-8.24145,-0.577078,0.198164
0,-7.7053,-0.0693637,0.284841
0,-7.8704,-0.223357,0.245681
0,-7.67056,-0.036268,0.299339
0,-7.79948,-0.157234,0.25949
0,-8.45738,-0.790123,0.179155
0,-7.80537,-0.112311,0.414582
0,-7.97298,-0.319679,0.229522
0,-7.80525,-0.162605,0.258251
0,-7.76109,-0.0807567,0.402743
0,-7.86998,-0.222962,0.245756
0,-10.4185,-2.00729,0.667096
0,-7.64316,-0.00822863,0.319832
0,-8.61372,-0.695153,0.533558
0,-7.64108,-0.000466249,0.343767
0,-8.01486,-0.359305,0.223788
0,-7.67105,-0.0367381,0.299091
0,-7.65312,-0.0189443,0.310096
0,-7.64224,-0.00713792,0.321135
0,-7.64722,-0.00341478,0.351803
0,-9.46018,-1.30737,0.606397
0,-7.66033,-0.0112967,0.362366
0,-8.76116,-0.801584,0.548255
0,-7.85601,-0.209916,0.248264
0,-7.94982,-0.297849,0.23288
0,-9.08178,-1.43668,0.139444
0,-8.19724,-0.394594,0.484189
