# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 4
# data
#   file = bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-7.6395,-0.00878987,0.326347
0,-7.79608,-0.241057,0.412238
0,-7.85135,-0.301214,0.425356
0,-8.90586,-0.997335,0.149007
0,-8.23278,-0.38812,0.199018
0,-7.74693,-0.0339762,0.272138
0,-7.87114,-0.322201,0.429642
0,-7.99716,-0.201363,0.226161
0,-8.55266,-0.666104,0.171877
0,-8.95236,-1.0426,0.146379
0,-7.79518,-0.240048,0.412006
0,-7.82778,-0.275866,0.419991
0,-7.65067,-0.000536128,0.312057
0,-8.42828,-0.555233,0.181498
0,-10.1808,-2.35738,0.0960083
0,-7.80302,-0.066655,0.258726
0,-8.2551,-0.701057,0.491974
0,-8.20396,-0.364318,0.201915
0,-7.66937,-0.0844373,0.367862
0,-8.17118,-0.337545,0.205329
0,-8.02175,-0.475769,0.457716
0,-8.33509,-0.776154,0.502152
0,-7.68592,-0.10814,0.37619
0,-7.67985,-0.00411004,0.294877
0,-8.78762,-0.883927,0.15605
0,-8.86429,-1.25795,0.557921
0,-8.055,-0.245394,0.218648
0,-7.65209,-0.000300812,0.310896
0,-9.00102,-1.09034,0.143709
0,-8.34786,-0.485357,0.188301
0,-7.8996,-0.351989,0.435509
0,-7.99176,-0.197323,0.2269
0,-7.93533,-0.155947,0.235058
0,-7.9671,-0.421078,0.448286
0,-8.66014,-1.07446,0.538307
0,-8.76737,-0.864751,0.157312
0,-9.39145,-1.7239,0.601333
0,-9.25574,-1.34649,0.130896
0,-8.11754,-0.569606,0.472771
0,-7.72254,-0.0214623,0.279173
0,-7.70521,-0.133699,0.384269
0,-8.55156,-0.975812,0.527007
0,-7.6736,-0.0023992,0.297816
0,-7.90628,-0.135297,0.239623
0,-7.65411,-9.18519e-05,0.309349
0,-7.65214,-0.0561519,0.356326
0,-8.14975,-0.600694,0.477492
0,-12.6698,-5.6442,0.0462983
0,-9.1554,-1.51633,0.582982
0,-8.19638,-0.3581,0.202692
0,-7.63867,-0.0220246,0.337637
0,-7.77528,-0.217657,0.406734
0,-7.63817,-0.0160519,0.333129
0,-8.98674,-1.36703,0.568832
0,-8.11438,-0.29192,0.211583
0,-8.77532,-0.872271,0.156814
0,-7.81903,-0.266346,0.417918
0,-7.8055,-0.0681954,0.258197
0,-8.05203,-0.243096,0.219019
0,-7.64684,-0.00165858,0.315581
0,-9.37177,-1.46651,0.125625
0,-7.65002,-0.000673463,0.312616
0,-8.24505,-0.39832,0.197812
0,-8.14203,-0.313998,0.208483
0,-7.63898,-0.0237296,0.338812
0,-8.8173,-0.912167,0.15423
0,-7.6409,-0.00623245,0.323321
0,-7.6995,-0.126305,0.382011
0,-7.8437,-0.0926648,0.250553
0,-7.68733,-0.0065308,0.291652
0,-7.67218,-0.00205853,0.29852
0,-7.72994,-0.164529,0.393116
0,-8.2617,-0.412233,0.196202
0,-8.20501,-0.365184,0.201807
0,-7.83142,-0.084649,0.252915
0,-7.65284,-0.0574385,0.356903
0,-7.77474,-0.217036,0.406584
0,-8.90599,-0.997469,0.148999
0,-12.366,-4.31703,0.754629
0,-7.65747,-5.62509e-06,0.306975
0,-8.29776,-0.741211,0.49748
0,-7.97922,-0.187995,0.228641
0,-9.91888,-2.18398,0.637515
0,-7.63958,-0.00859593,0.326134
0,-7.67197,-0.088319,0.369294
0,-7.64139,-0.00559598,0.322478
0,-8.41857,-0.8537,0.512155
0,-8.01737,-0.216589,0.223457
0,-7.6947,-0.11998,0.380031
0,-9.50694,-1.60886,0.119867
0,-7.74983,-0.0355439,0.271363
0,-8.30014,-0.444629,0.192591
0,-7.68102,-0.00446351,0.294354
0,-7.74076,-0.177537,0.396618
0,-8.58133,-1.00294,0.530172
0,-7.83481,-0.0868495,0.252254
0,-7.64317,-0.0373295,0.347033
0,-7.63822,-0.0179781,0.334659
0,-7.64035,-0.00708626,0.324389
0,-8.40986,-0.539097,0.183012
0,-7.85187,-0.0980664,0.249026
0,-7.85593,-0.100773,0.248279
0,-8.48663,-0.606841,0.176859
0,-8.15314,-0.32294,0.207267
0,-8.90307,-1.29257,0.56144
0,-7.86798,-0.318872,0.428971
0,-7.93413,-0.15508,0.235243
0,-7.79044,-0.0589538,0.261482
0,-8.20683,-0.366683,0.201621
0,-8.53617,-0.651218,0.173096
0,-8.01932,-0.473357,0.457312
0,-7.83838,-0.0891791,0.251565
0,-9.14478,-1.23364,0.136253
0,-9.48752,-1.80801,0.608379
0,-9.23767,-1.32798,0.131747
0,-7.69985,-0.0112765,0.286792
0,-8.12889,-0.303479,0.209942
0,-7.6389,-0.0233612,0.338562
0,-9.09827,-1.18692,0.138598
0,-7.8024,-0.0662731,0.258859
0,-7.99504,-0.199775,0.226451
0,-7.70585,-0.0137987,0.284648
0,-9.41446,-1.51116,0.123765
0,-7.81389,-0.0734503,0.256439
0,-7.76973,-0.0467127,0.266309
0,-7.81616,-0.0748805,0.255973
0,-8.33426,-0.775373,0.502049
0,-8.6829,-0.785563,0.162771
0,-7.65344,-0.0585233,0.357385
0,-7.64461,-0.00278479,0.31801
0,-7.74773,-0.0344047,0.271924
0,-8.25171,-0.403882,0.197164
0,-10.0314,-2.18606,0.100703
0,-7.63819,-0.0153062,0.332513
0,-7.77492,-0.0497275,0.265061
0,-8.6909,-0.793006,0.16224
0,-7.67158,-0.00192178,0.298819
0,-7.9177,-0.370703,0.439077
0,-7.71687,-0.0187632,0.280962
0,-7.72167,-0.021042,0.279444
0,-10.1533,-2.32566,0.0968497
0,-8.09458,-0.547318,0.46931
0,-7.97276,-0.183219,0.229553
0,-8.80438,-0.899855,0.155018
0,-8.07111,-0.257892,0.216672
0,-7.98001,-0.434087,0.450579
0,-9.37372,-1.46854,0.12554
0,-7.77409,-0.049239,0.26526
0,-8.28915,-0.435329,0.193609
0,-8.73398,-1.1411,0.545627
0,-9.89496,-2.03215,0.105264
0,-8.90322,-0.994779,0.149159
0,-8.01671,-0.21609,0.223544
0,-8.68823,-0.790522,0.162417
0,-8.18656,-0.350065,0.203711
0,-8.44086,-0.56629,0.180478
0,-8.50946,-0.937326,0.522436
0,-7.89839,-0.129775,0.240913
0,-8.03788,-0.232215,0.220802
0,-7.64284,-0.00409087,0.320275
0,-8.51384,-0.941331,0.522916
0,-7.83394,-0.0862868,0.252422
0,-7.74524,-0.0330662,0.272597
0,-7.69465,-0.00921348,0.28874
0,-8.69588,-0.797641,0.161911
0,-7.65509,-3.56084e-05,0.30863
0,-8.23952,-0.686326,0.489915
0,-7.65958,-8.77093e-05,0.30559
0,-8.93724,-1.02784,0.147226
0,-8.95065,-1.04093,0.146475
0,-8.95225,-1.33637,0.565817
0,-8.92062,-1.30821,0.563013
0,-8.23203,-0.387502,0.199091
0,-7.71191,-0.142226,0.386802
0,-7.68885,-0.00706363,0.29103
0,-7.63947,-0.0088604,0.326424
0,-8.65927,-1.07368,0.538219
0,-8.95284,-1.3369,0.565869
0,-7.70267,-0.0124434,0.285772
0,-7.64031,-0.00715308,0.32447
0,-7.77812,-0.220875,0.407506
0,-7.76499,-0.0439934,0.267473
0,-7.66038,-0.0703828,0.362403
0,-7.67497,-0.0927032,0.370877
0,-9.32379,-1.66454,0.596229
0,-7.83398,-0.282569,0.421431
0,-8.00165,-0.204727,0.225553
0,-7.6658,-0.000792984,0.301888
0,-8.77377,-0.870809,0.156911
0,-7.74628,-0.184075,0.398333
0,-7.63818,-0.0170212,0.333909
0,-8.04987,-0.503555,0.462311
0,-8.07733,-0.530485,0.466651
0,-8.02039,-0.218882,0.22306
0,-8.56759,-0.990434,0.528719
0,-7.69893,-0.125562,0.381781
0,-11.8053,-4.41191,0.0590343
0,-7.63972,-0.0269749,0.340944
0,-7.96661,-0.178686,0.230432
0,-8.27129,-0.42028,0.195287
0,-7.76231,-0.0424747,0.26814
0,-7.64733,-0.0467759,0.351919
0,-7.64753,-0.00139051,0.31489
0,-9.82125,-2.09908,0.631247
0,-7.98045,-0.43453,0.450656
0,-7.9516,-0.167715,0.232617
0,-7.64163,-0.00530198,0.322073
0,-8.80227,-1.20245,0.552164
0,-7.71856,-0.150558,0.389211
0,-8.16207,-0.330154,0.206303
0,-9.31801,-1.65947,0.595788
0,-7.86267,-0.313254,0.427831
0,-8.25037,-0.696584,0.491351
0,-8.28329,-0.72762,0.495634
0,-7.65152,-0.0549974,0.355803
0,-8.00804,-0.462142,0.455417
0,-7.70568,-0.0137246,0.284708
0,-7.76645,-0.207567,0.404276
0,-9.40526,-1.736,0.60236
0,-7.9469,-0.164298,0.233315
0,-7.84266,-0.291911,0.423412
0,-7.67102,-0.00179637,0.299103
0,-8.25557,-0.701496,0.492035
0,-9.27881,-1.37018,0.129823
0,-7.69701,-0.0101338,0.287846
0,-7.89386,-0.126623,0.241664
0,-7.9681,-0.422086,0.448465
0,-8.25872,-0.704473,0.492449
0,-7.99854,-0.202393,0.225974
0,-9.35334,-1.69048,0.598473
0,-7.65538,-0.0619474,0.358879
0,-8.4818,-0.911957,0.519369
0,-7.75355,-0.0375835,0.270381
0,-8.11308,-0.290887,0.211732
0,-8.34755,-0.485097,0.188328
0,-8.11583,-0.293073,0.211417
0,-7.6382,-0.0149882,0.332246
0,-7.63956,-0.00863431,0.326176
0,-8.14606,-0.597143,0.476959
0,-7.90867,-0.13698,0.239237
0,-7.8874,-0.339272,0.433033
0,-7.65282,-0.00020991,0.310326
0,-7.92425,-0.377442,0.440341
0,-8.32879,-0.469014,0.189991
0,-7.77923,-0.052257,0.264046
0,-7.71529,-0.0180242,0.281475
0,-7.68719,-0.109876,0.376765
0,-8.02454,-0.478538,0.45818
0,-9.29516,-1.63939,0.594033
0,-7.71584,-0.147168,0.388239
0,-7.95493,-0.408755,0.446083
0,-7.69212,-0.116551,0.378937
0,-8.22533,-0.381947,0.199757
0,-8.05561,-0.245862,0.218573
0,-7.9043,-0.133911,0.239944
0,-8.93465,-1.32071,0.564261
0,-7.9276,-0.150405,0.236246
0,-7.64493,-0.00259579,0.317642
0,-7.64695,-0.045977,0.351525
0,-8.01402,-0.468087,0.456424
0,-7.63817,-0.0164054,0.333416
0,-7.9177,-0.370709,0.439078
0,-7.64281,-0.00411634,0.320315
0,-7.63821,-0.0148205,0.332104
0,-7.66643,-0.0799655,0.366174
0,-7.64533,-0.0424515,0.349746
0,-7.72544,-0.159041,0.391601
0,-8.74911,-0.84752,0.158465
0,-7.71896,-0.151046,0.38935
0,-8.01912,-0.473154,0.457278
0,-7.63822,-0.0180671,0.334728
0,-7.67595,-0.00300551,0.296679
0,-8.28773,-0.43413,0.193741
0,-7.6624,-0.000329539,0.303856
0,-8.06338,-0.516827,0.464463
0,-7.75274,-0.0371344,0.270595
0,-8.08519,-0.268892,0.214982
0,-7.96178,-0.415703,0.447329
0,-7.75125,-0.036319,0.270986
0,-7.81903,-0.0767011,0.255387
0,-10.311,-2.52437,0.661054
0,-8.29649,-0.441537,0.192928
0,-7.82235,-0.0788165,0.254715
0,-8.73088,-0.830384,0.159631
0,-9.03569,-1.12459,0.141853
0,-7.63867,-0.0114332,0.32905
0,-7.81033,-0.25681,0.415807
0,-8.4902,-0.919662,0.520305
0,-7.84412,-0.293483,0.423742
0,-8.20771,-0.656138,0.485627
0,-7.90283,-0.132882,0.240184
0,-8.25306,-0.405007,0.197034
0,-8.37295,-0.506996,0.186124
0,-7.76629,-0.0447352,0.267151
0,-7.63863,-0.0116154,0.329225
0,-7.83074,-0.0842118,0.253048
0,-7.64327,-0.0375838,0.347172
0,-9.19782,-1.55375,0.586397
0,-7.88494,-0.336694,0.432526
0,-7.90189,-0.132222,0.240338
0,-8.77522,-1.17818,0.549601
0,-8.36311,-0.802266,0.505575
0,-8.06838,-0.521735,0.465252
0,-7.66863,-0.0833225,0.367445
0,-7.69245,-0.00837872,0.289593
0,-7.64693,-0.0016215,0.315489
0,-8.76807,-1.17176,0.548918
0,-7.7772,-0.0510623,0.264522
0,-7.64594,-0.00205976,0.316519
0,-7.90982,-0.13779,0.239051
0,-7.77492,-0.0497289,0.265061
0,-7.92585,-0.149158,0.236517
0,-8.18547,-0.349179,0.203824
0,-7.74967,-0.188074,0.399368
0,-7.70915,-0.138729,0.385772
0,-7.68499,-0.00573304,0.292634
0,-7.63871,-0.0222631,0.337804
0,-8.52919,-0.955382,0.524592
0,-7.89855,-0.129891,0.240886
0,-9.30443,-1.64754,0.594747
0,-7.63868,-0.0113617,0.328981
0,-7.69031,-0.114117,0.378152
0,-7.96766,-0.179464,0.23028
0,-8.14004,-0.591343,0.476085
0,-7.64009,-0.0283205,0.341791
0,-7.74047,-0.030531,0.273912
0,-8.03897,-0.233056,0.220663
0,-7.64263,-0.00427581,0.320565
0,-7.96217,-0.175433,0.231071
0,-7.72197,-0.0211854,0.279351
0,-7.75927,-0.0407593,0.268909
0,-8.26215,-0.707708,0.492897
0,-7.85321,-0.303192,0.425766
0,-7.64845,-0.00108474,0.314016
0,-8.16121,-0.611698,0.479135
0,-8.03007,-0.484013,0.459093
0,-7.63981,-0.0081028,0.325582
0,-8.49436,-0.613731,0.176261
0,-10.1734,-2.40503,0.653075
0,-7.72333,-0.0218449,0.27893
0,-11.9605,-3.96029,0.739189
0,-7.65276,-0.000216187,0.310369
0,-7.71693,-0.148521,0.388628
0,-8.94902,-1.03933,0.146566
0,-7.67588,-0.0940279,0.371348
0,-7.66781,-0.00114082,0.300786
0,-7.66145,-0.000232829,0.304427
0,-7.70782,-0.0146572,0.283966
0,-7.76476,-0.205621,0.403796
0,-10.2889,-2.48336,0.092784
0,-7.72569,-0.0229985,0.278209
0,-8.23149,-0.678721,0.488844
0,-7.67004,-0.0854439,0.368236
0,-9.10386,-1.19252,0.138313
0,-7.63878,-0.0109797,0.32861
0,-8.47303,-0.594742,0.17792
0,-8.00903,-0.46312,0.455583
0,-8.1121,-0.290114,0.211843
0,-7.77914,-0.0522021,0.264068
0,-8.23939,-0.393613,0.198366
0,-7.89403,-0.346191,0.434385
0,-8.12907,-0.303625,0.209921
0,-7.69317,-0.00864874,0.289312
0,-7.73119,-0.166044,0.39353
0,-7.64149,-0.00546987,0.322306
0,-7.88086,-0.332422,0.431682
0,-8.65236,-1.06742,0.537519
0,-7.65494,-4.22152e-05,0.308735
0,-7.68829,-0.111385,0.377261
0,-7.66139,-0.000227201,0.304463
0,-7.76428,-0.205062,0.403658
0,-11.6733,-3.70879,0.72749
0,-7.81294,-0.259683,0.416447
0,-7.84903,-0.298738,0.424841
0,-7.72925,-0.0247657,0.27714
0,-7.94522,-0.398893,0.444298
0,-8.42446,-0.551876,0.18181
0,-8.19363,-0.355852,0.202976
0,-7.8352,-0.283888,0.421713
0,-8.36129,-0.800575,0.505355
0,-8.23843,-0.392817,0.19846
0,-8.1406,-0.312856,0.208639
0,-8.15904,-0.327709,0.206628
0,-7.83362,-0.0860786,0.252485
0,-7.8003,-0.0649744,0.259312
0,-7.87216,-0.323274,0.429857
0,-8.1117,-0.563947,0.471899
0,-7.66493,-0.000657772,0.302381
0,-8.4859,-0.606183,0.176916
0,-7.71497,-0.0178785,0.281577
0,-8.17623,-0.341649,0.204794
0,-7.91563,-0.141892,0.238123
0,-8.36431,-0.499531,0.186867
0,-9.83782,-1.96848,0.107255
0,-8.08362,-0.536628,0.467626
0,-7.90974,-0.137731,0.239065
0,-8.02089,-0.219258,0.222996
0,-7.65239,-0.000261282,0.31066
0,-7.63829,-0.0138355,0.331254
0,-7.95435,-0.169717,0.232212
0,-8.0756,-0.261392,0.21613
0,-9.56454,-1.67033,0.117528
0,-7.6789,-0.0983501,0.372865
0,-7.65556,-0.0622664,0.359016
0,-7.71359,-0.144346,0.387421
0,-8.99934,-1.08868,0.1438
0,-7.74512,-0.182704,0.397976
0,-8.04923,-0.240942,0.219368
0,-7.66,-0.0697562,0.362148
0,-7.72681,-0.160714,0.392065
0,-8.26954,-0.418804,0.195454
0,-7.6385,-0.0208895,0.33683
0,-8.42458,-0.859254,0.512854
0,-8.01135,-0.212033,0.224254
0,-7.66959,-0.00149003,0.299842
0,-7.97745,-0.186685,0.22889
0,-14.0542,-5.82872,0.807981
0,-7.96244,-0.175627,0.231033
0,-7.91895,-0.371999,0.439321
0,-7.76615,-0.0446592,0.267184
0,-8.39848,-0.529167,0.18396
0,-7.64177,-0.0336037,0.344947
0,-7.63986,-0.00799902,0.325463
0,-7.99103,-0.19678,0.227
0,-9.53401,-1.63769,0.11876
0,-8.41813,-0.546332,0.182329
0,-7.63854,-0.0211772,0.337037
0,-8.83245,-0.926639,0.153316
0,-7.75951,-0.0408981,0.268846
0,-9.00467,-1.09394,0.143512
0,-7.75802,-0.0400592,0.269228
0,-7.70861,-0.015004,0.283696
0,-7.66264,-0.000357441,0.303708
0,-7.69835,-0.0106704,0.287344
0,-7.85805,-0.308349,0.426828
0,-8.01788,-0.47193,0.457072
0,-7.82492,-0.272761,0.419319
0,-10.3758,-2.58572,0.0902936
0,-10.3106,-2.524,0.661029
0,-9.62699,-1.73753,0.115064
0,-7.66989,-0.0852222,0.368154
0,-7.88394,-0.119767,0.243335
0,-7.97983,-0.188449,0.228555
0,-7.92599,-0.379228,0.440675
0,-8.48227,-0.602956,0.177198
0,-8.32622,-0.767863,0.501053
0,-8.03288,-0.486796,0.459555
0,-8.2953,-0.440526,0.193038
0,-7.72525,-0.158804,0.391535
0,-8.89364,-0.985506,0.14971
0,-8.01391,-0.213968,0.223914
0,-7.81799,-0.265212,0.417669
0,-7.86557,-0.107248,0.246537
0,-7.66671,-0.000943271,0.301387
0,-7.64198,-0.0342008,0.345288
0,-8.308,-0.750815,0.498775
0,-7.66114,-0.0716182,0.362902
0,-7.65415,-8.84912e-05,0.309314
0,-7.63853,-0.0211289,0.337002
0,-7.98113,-0.435213,0.450776
0,-7.70179,-0.129283,0.382927
0,-7.83193,-0.0849805,0.252815
0,-7.86534,-0.107091,0.246579
0,-7.72688,-0.023588,0.277847
0,-7.64278,-0.00413681,0.320347
0,-8.14635,-0.31747,0.208008
0,-9.49272,-1.59375,0.120455
0,-7.78761,-0.0572507,0.262118
0,-8.85024,-0.943692,0.152252
0,-7.75792,-0.0400051,0.269253
0,-8.94798,-1.33257,0.56544
0,-7.63924,-0.00945572,0.327061
0,-9.29896,-1.64274,0.594326
0,-8.01158,-0.465666,0.456014
0,-8.84333,-1.23921,0.555994
0,-7.65345,-0.0585366,0.357391
0,-8.17655,-0.6264,0.481307
0,-8.03491,-0.4888,0.459886
0,-7.93483,-0.15559,0.235134
0,-8.41078,-0.539901,0.182936
0,-7.81675,-0.0752568,0.255851
0,-9.3463,-1.43999,0.126755
0,-9.25626,-1.34702,0.130872
0,-7.92338,-0.14739,0.236904
0,-7.7796,-0.222555,0.407908
0,-9.07533,-1.164,0.139778
0,-7.8865,-0.121533,0.242899
0,-7.71324,-0.143903,0.387292
0,-8.37871,-0.81677,0.507451
0,-7.69167,-0.115946,0.378743
0,-8.03667,-0.490535,0.460173
0,-7.85287,-0.302834,0.425692
0,-8.00135,-0.204507,0.225593
0,-7.79053,-0.0590113,0.261461
0,-8.79995,-0.895639,0.15529
0,-7.82927,-0.0832593,0.253338
0,-8.7178,-1.12653,0.544047
0,-8.20504,-0.653593,0.485261
0,-7.64482,-0.0412873,0.349144
0,-7.69028,-0.114076,0.378138
0,-7.94621,-0.163802,0.233417
0,-8.17852,-0.343508,0.204553
0,-7.66508,-0.000681285,0.302292
0,-12.9634,-4.84676,0.77535
0,-8.59264,-0.702422,0.168985
0,-7.64371,-0.0386722,0.34776
0,-8.98263,-1.07225,0.144709
0,-8.06379,-0.2522,0.217564
0,-7.64683,-0.00166079,0.315587
0,-8.08294,-0.267131,0.21525
0,-8.79269,-0.888746,0.155736
0,-7.73173,-0.166699,0.393709
0,-7.93172,-0.153357,0.23561
0,-8.22235,-0.379476,0.200055
0,-7.73854,-0.0295217,0.274452
0,-7.64326,-0.0375533,0.347155
0,-9.18006,-1.26932,0.134514
0,-7.87183,-0.322934,0.429789
0,-7.67798,-0.00356558,0.295729
0,-9.78135,-1.906,0.109274
0,-10.613,-2.87022,0.0839142
0,-7.66977,-0.00152675,0.299749
0,-7.64308,-0.00388293,0.319941
0,-7.89996,-0.130874,0.240654
0,-7.66783,-0.0820976,0.366985
0,-8.14028,-0.591576,0.47612
0,-7.87042,-0.321439,0.429488
0,-7.92109,-0.374194,0.439733
0,-9.14111,-1.50373,0.581819
0,-7.83534,-0.087194,0.252152
0,-8.58696,-1.00807,0.530766
0,-8.13236,-0.30625,0.209554
0,-8.27323,-0.421906,0.195104
0,-8.40949,-0.538771,0.183043
0,-8.28993,-0.435986,0.193536
0,-7.65106,-0.000463284,0.311731
0,-9.2425,-1.33292,0.131518
0,-8.00939,-0.463485,0.455645
0,-7.6471,-0.00155203,0.315314
0,-9.0088,-1.09801,0.143289
0,-7.75492,-0.0383365,0.270026
0,-7.68184,-0.102495,0.37429
0,-7.65602,-0.0630575,0.359355
0,-9.33591,-1.67519,0.597153
0,-8.14081,-0.31302,0.208617
0,-8.05511,-0.245479,0.218635
0,-9.01355,-1.1027,0.143034
0,-7.85302,-0.302992,0.425724
0,-7.77671,-0.0507749,0.264637
0,-7.66609,-0.000838693,0.301731
0,-8.74854,-0.846987,0.158501
0,-8.7082,-1.11787,0.543103
0,-7.79208,-0.0599464,0.261116
0,-7.90335,-0.133243,0.2401
0,-10.3651,-2.57131,0.664116
0,-8.13904,-0.590383,0.47594
0,-9.38147,-1.71515,0.600588
0,-8.39342,-0.524757,0.184385
0,-8.9081,-0.999508,0.148879
0,-8.00393,-0.45804,0.454718
0,-7.63917,-0.0096531,0.327268
0,-7.74972,-0.0354824,0.271393
0,-8.12549,-0.300767,0.210323
0,-7.64681,-0.0456724,0.351373
0,-8.39619,-0.83298,0.509529
0,-7.67048,-0.0860979,0.368478
0,-8.66368,-0.767732,0.16406
0,-8.80003,-1.20044,0.551953
0,-9.42077,-1.51779,0.123493
0,-8.34128,-0.479713,0.18888
0,-8.25834,-0.409422,0.196524
0,-8.36775,-0.806584,0.506135
0,-7.86767,-0.108666,0.246164
0,-7.89891,-0.130141,0.240827
0,-7.67341,-0.0904417,0.370065
0,-7.84241,-0.0918185,0.250796
0,-7.66257,-0.000349112,0.303751
0,-7.94277,-0.396394,0.443842
0,-8.29991,-0.743231,0.497753
0,-7.79016,-0.0587874,0.261544
0,-7.66887,-0.00134434,0.300221
0,-7.70562,-0.013698,0.28473
0,-8.20488,-0.653447,0.48524
0,-7.63931,-0.00926424,0.326858
0,-7.93431,-0.155216,0.235214
0,-8.56478,-0.677084,0.17099
0,-7.69484,-0.120166,0.38009
0,-7.90099,-0.131593,0.240485
0,-8.1599,-0.610446,0.478949
0,-8.05299,-0.24384,0.218898
0,-8.25157,-0.697722,0.49151
0,-7.65239,-0.0566144,0.356534
0,-8.40921,-0.845041,0.511062
0,-9.85591,-1.98859,0.106619
0,-8.67825,-1.09083,0.540128
0,-7.70269,-0.130454,0.383285
0,-7.89191,-0.12527,0.241989
0,-7.78825,-0.232304,0.410209
0,-8.06078,-0.514281,0.464052
0,-7.79451,-0.239298,0.411833
0,-9.11053,-1.19921,0.137973
0,-9.81069,-1.9384,0.108218
0,-7.81188,-0.25852,0.416188
0,-7.6804,-0.100468,0.373596
0,-11.2758,-3.70447,0.0688132
0,-8.31179,-0.754366,0.499252
0,-8.30761,-0.450962,0.191907
0,-9.36305,-1.45741,0.126011
0,-8.1353,-0.586769,0.475392
0,-7.65129,-0.000423964,0.311544
0,-9.66849,-1.78249,0.113466
0,-7.64302,-0.00393778,0.32003
0,-7.81772,-0.26491,0.417602
0,-8.96912,-1.35137,0.567297
0,-7.64564,-0.0431424,0.3501
0,-7.89663,-0.12855,0.241204
0,-8.02883,-0.225303,0.221962
0,-7.7496,-0.0354165,0.271425
0,-8.75112,-1.15652,0.547289
0,-7.72509,-0.022706,0.27839
0,-7.98863,-0.44274,0.452086
0,-7.86529,-0.107053,0.246589
0,-9.22027,-1.31021,0.132573
0,-8.00939,-0.463482,0.455644
0,-7.70235,-0.130012,0.38315
0,-7.665,-0.000668349,0.302341
0,-7.72943,-0.163904,0.392945
0,-7.69547,-0.121005,0.380355
0,-8.06113,-0.250135,0.217891
0,-7.68254,-0.103464,0.37462
0,-7.70709,-0.0143374,0.284218
0,-7.89385,-0.346007,0.434349
0,-7.65125,-0.0544948,0.355574
0,-8.00531,-0.459422,0.454954
0,-7.65419,-0.0598651,0.357975
0,-7.68764,-0.110492,0.376968
0,-8.3791,-0.51232,0.185598
0,-7.69138,-0.00797897,0.290017
0,-7.89454,-0.346721,0.434488
0,-7.65852,-3.4731e-05,0.306277
0,-8.33198,-0.773242,0.501767
0,-8.17072,-0.33717,0.205378
0,-7.67652,-0.094954,0.371675
0,-7.64718,-0.0464542,0.35176
0,-7.75568,-0.0387572,0.26983
0,-7.86338,-0.313997,0.427982
0,-8.30321,-0.746323,0.49817
0,-9.66229,-1.96062,0.620648
0,-8.88656,-1.27784,0.55995
0,-8.00433,-0.206744,0.225192
0,-9.28194,-1.37341,0.129678
0,-7.64336,-0.00365304,0.319561
0,-10.6803,-2.95232,0.0822075
0,-8.02437,-0.478364,0.458151
0,-9.35924,-1.45345,0.126179
0,-7.65338,-0.0584108,0.357335
0,-7.64141,-0.0055641,0.322435
0,-9.98286,-2.23958,0.641529
0,-8.3431,-0.481269,0.18872
0,-7.76003,-0.200154,0.402436
0,-9.1532,-1.24214,0.135835
0,-7.63828,-0.0188406,0.335319
0,-7.63817,-0.0165667,0.333546
0,-7.86382,-0.314468,0.428078
0,-7.75198,-0.0367202,0.270793
0,-9.32194,-1.41471,0.12785
0,-7.6386,-0.0117356,0.329339
0,-8.14402,-0.315601,0.208263
0,-7.68909,-0.00715009,0.290932
0,-7.81906,-0.0767204,0.25538
0,-7.82192,-0.269494,0.418607
0,-7.6395,-0.0261106,0.340389
0,-8.80385,-0.899354,0.15505
0,-9.3333,-1.67289,0.596954
0,-13.8784,-5.66905,0.803123
0,-8.01219,-0.212669,0.224142
0,-7.75453,-0.0381202,0.270128
0,-7.66967,-0.0848885,0.36803
0,-7.65051,-0.0530935,0.354929
0,-7.69596,-0.121654,0.38056
0,-8.14756,-0.318445,0.207875
0,-7.78707,-0.230975,0.409898
0,-8.33438,-0.473795,0.189493
0,-7.82082,-0.0778432,0.255023
0,-9.15321,-1.24215,0.135834
0,-9.92727,-2.19127,0.638045
0,-8.20251,-0.363128,0.202063
0,-7.88835,-0.122809,0.242587
0,-7.75749,-0.197207,0.401696
0,-8.15334,-0.323103,0.207245
0,-8.94177,-1.32704,0.564892
0,-7.73396,-0.0271539,0.275759
0,-7.83487,-0.0868884,0.252243
0,-7.95638,-0.171196,0.231914
0,-7.7446,-0.032721,0.272773
0,-9.43659,-1.53443,0.122816
0,-7.78594,-0.056245,0.262499
0,-7.66876,-0.0835094,0.367516
0,-8.99057,-1.08006,0.144276
0,-8.27207,-0.717058,0.494187
0,-7.80521,-0.0680164,0.258258
0,-10.3281,-2.52941,0.0916499
0,-7.95155,-0.167679,0.232624
0,-9.25188,-1.34253,0.131077
0,-7.64102,-0.0060727,0.323114
0,-8.34978,-0.487006,0.188133
