# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-7.74935,-0.0886245,0.39927
0,-8.90056,-0.91765,0.561214
0,-8.00483,-0.277899,0.454871
0,-8.38001,-0.612155,0.185521
0,-8.57296,-0.685623,0.529287
0,-7.67846,-0.0277305,0.295511
0,-8.08332,-0.354329,0.215205
0,-7.72885,-0.0658629,0.277257
0,-8.10231,-0.370442,0.212972
0,-7.74674,-0.0796836,0.272191
0,-7.97214,-0.261161,0.229641
0,-7.88667,-0.191028,0.242872
0,-7.89751,-0.199847,0.241058
0,-12.5259,-3.51397,0.760401
0,-7.92334,-0.218253,0.440168
0,-8.01362,-0.284309,0.456358
0,-7.89602,-0.198132,0.434787
0,-7.75991,-0.0966299,0.402402
0,-7.81699,-0.134963,0.255803
0,-8.04148,-0.304582,0.460957
0,-7.71702,-0.0639499,0.388661
0,-7.9352,-0.230681,0.235079
0,-7.63858,-0.000797242,0.337228
0,-7.6951,-0.0470128,0.380202
0,-8.49269,-0.713263,0.17639
0,-9.16596,-1.105,0.583837
0,-7.66249,-0.0212783,0.36377
0,-8.02927,-0.295704,0.458961
0,-7.72911,-0.0732156,0.392839
0,-7.70119,-0.0447493,0.286305
0,-7.95406,-0.246214,0.232255
0,-9.50872,-1.69479,0.119794
0,-7.64131,-0.00148261,0.322602
0,-9.35225,-1.53581,0.12649
0,-7.70594,-0.0483492,0.284618
0,-8.39167,-0.556549,0.508995
0,-8.82459,-0.863944,0.554255
0,-11.9924,-3.12253,0.740449
0,-7.63833,-0.000475267,0.335804
0,-10.6808,-2.17705,0.681182
0,-7.6926,-0.0382751,0.289537
0,-9.54485,-1.37223,0.61248
0,-8.13221,-0.39593,0.20957
0,-7.70823,-0.0571806,0.385425
0,-7.82254,-0.139386,0.254678
0,-7.66603,-0.0241189,0.365937
0,-8.27923,-0.523174,0.194537
0,-9.03278,-1.01103,0.57279
0,-7.66147,-0.015312,0.304418
0,-8.15028,-0.411395,0.207578
0,-7.85621,-0.168695,0.426426
0,-7.64109,-0.00134572,0.322996
0,-7.92987,-0.223048,0.441415
0,-7.73308,-0.0691142,0.276015
0,-8.28913,-0.483206,0.496382
0,-7.73044,-0.0670866,0.276786
0,-8.29379,-0.535941,0.193178
0,-8.89047,-0.910521,0.560304
0,-8.17826,-0.435447,0.20458
0,-7.71488,-0.0551504,0.281608
0,-7.92158,-0.216961,0.439829
0,-7.86152,-0.172631,0.427581
0,-7.67228,-0.0290961,0.369457
0,-7.64124,-0.00346975,0.344058
0,-7.92943,-0.225946,0.235963
0,-7.65347,-0.0139365,0.357411
0,-8.07371,-0.346194,0.216358
0,-8.12732,-0.391747,0.210118
0,-7.77261,-0.106222,0.405999
0,-8.74433,-0.944891,0.158769
0,-7.63847,-0.000664968,0.336686
0,-7.71651,-0.0635563,0.388478
0,-9.38573,-1.5696,0.125013
0,-8.02661,-0.293762,0.458521
0,-8.82129,-0.861607,0.553947
0,-9.7367,-1.50762,0.625672
0,-11.3994,-2.69236,0.715685
0,-7.93601,-0.227555,0.442576
0,-8.4092,-0.638189,0.183067
0,-8.30586,-0.495188,0.498505
0,-7.78078,-0.112378,0.408227
0,-8.28364,-0.479271,0.495679
0,-7.69043,-0.04337,0.378201
0,-7.64127,-0.00349095,0.344098
0,-10.129,-1.78501,0.650437
0,-8.04157,-0.304647,0.460971
0,-7.77609,-0.10884,0.406954
0,-8.6118,-0.821916,0.167631
0,-7.67679,-0.0264976,0.296284
0,-11.2964,-2.61809,0.711065
0,-8.57154,-0.784985,0.1705
0,-7.74829,-0.0808851,0.271775
0,-8.12461,-0.389432,0.210423
0,-8.59717,-0.702819,0.531836
0,-9.72369,-1.49843,0.624802
0,-8.76108,-0.960586,0.157707
0,-8.10586,-0.351269,0.47102
0,-9.18691,-1.11978,0.585524
0,-7.97828,-0.258517,0.450274
0,-8.36212,-0.535436,0.505454
0,-7.66951,-0.0211477,0.299885
0,-8.27168,-0.51656,0.195251
0,-7.64573,-0.00430985,0.316749
0,-7.64931,-0.00673799,0.313233
0,-8.51974,-0.737781,0.174327
0,-8.03828,-0.316338,0.220751
0,-7.86641,-0.174621,0.246388
0,-9.09024,-1.27584,0.139009
0,-8.42432,-0.57984,0.512823
0,-7.67611,-0.0259942,0.296606
0,-7.64284,-0.0049162,0.346571
0,-7.63826,-6.02085e-06,0.331539
0,-9.92208,-1.63858,0.637717
0,-8.09474,-0.364012,0.213855
0,-8.62072,-0.830119,0.167007
0,-8.43024,-0.584063,0.513508
0,-8.25992,-0.506283,0.196373
0,-7.72219,-0.0607447,0.279283
0,-8.13999,-0.375938,0.476077
0,-7.96121,-0.252121,0.23121
0,-7.66874,-0.0205843,0.300291
0,-7.83348,-0.151806,0.421317
0,-7.66736,-0.0195814,0.301029
0,-7.93359,-0.22936,0.235324
0,-7.6421,-0.00424962,0.345465
0,-8.00983,-0.281547,0.455719
0,-7.73784,-0.0798792,0.395691
0,-7.88848,-0.192498,0.242566
0,-7.7415,-0.0826587,0.396848
0,-8.0052,-0.288647,0.225075
0,-9.23601,-1.41951,0.131825
0,-7.68006,-0.0289149,0.294785
0,-7.63914,-0.00027691,0.327357
0,-8.99236,-0.982492,0.569319
0,-7.83306,-0.147798,0.252594
0,-8.06606,-0.322432,0.464886
0,-8.84929,-0.881411,0.556544
0,-7.67451,-0.0248144,0.297372
0,-7.71053,-0.0518378,0.283047
0,-7.70597,-0.0554376,0.384563
0,-7.64486,-0.00668413,0.349189
0,-10.2001,-2.4299,0.0954219
0,-7.63837,-0.000524845,0.336049
0,-8.30066,-0.54198,0.192543
0,-8.44553,-0.594963,0.515266
0,-9.1258,-1.31066,0.137202
0,-7.81632,-0.134428,0.25594
0,-7.82306,-0.14404,0.418878
0,-8.26449,-0.510273,0.195935
0,-7.63853,-0.000743901,0.337015
0,-7.676,-0.025916,0.296656
0,-7.66695,-0.0192779,0.301256
0,-7.64151,-0.00159925,0.32228
0,-7.63818,-6.9222e-05,0.332829
0,-7.65617,-0.0115274,0.307866
0,-9.5299,-1.71652,0.118927
0,-9.15621,-1.09812,0.583047
0,-7.79178,-0.114969,0.261181
0,-8.26534,-0.466143,0.493312
0,-8.16402,-0.423194,0.206093
0,-7.77725,-0.103516,0.264511
0,-7.66104,-0.0150046,0.30468
0,-7.85049,-0.161784,0.249281
0,-8.10335,-0.349452,0.470641
0,-7.81623,-0.134364,0.255957
0,-7.7194,-0.0657787,0.389508
0,-7.72383,-0.0691703,0.391048
0,-7.63866,-0.000894918,0.337601
0,-8.34365,-0.579892,0.188672
0,-8.18179,-0.438483,0.20421
0,-7.78863,-0.112476,0.261889
0,-7.67989,-0.0287919,0.29486
0,-7.75278,-0.0843776,0.270584
0,-7.66631,-0.0188151,0.301606
0,-7.75048,-0.0825905,0.27119
0,-7.7395,-0.0811372,0.396217
0,-8.50552,-0.724881,0.175406
0,-9.92191,-2.12777,0.104342
0,-10.0638,-1.73886,0.646508
0,-7.76898,-0.103482,0.404987
0,-11.9064,-3.05984,0.737038
0,-7.7116,-0.0526529,0.282688
0,-8.20543,-0.458904,0.201765
0,-7.68654,-0.0337405,0.291981
0,-9.08576,-1.04842,0.577254
0,-7.65814,-0.0177524,0.360876
0,-8.85944,-0.888587,0.557477
0,-8.51015,-0.640975,0.522511
0,-7.79415,-0.116841,0.260656
0,-7.87878,-0.185404,0.431249
0,-7.73263,-0.0687686,0.276146
0,-8.36358,-0.597555,0.186931
0,-7.94031,-0.23488,0.234304
0,-8.23708,-0.445856,0.48959
0,-7.64501,-0.00383189,0.317553
0,-7.77373,-0.100756,0.265344
0,-7.6412,-0.00343061,0.343983
0,-11.4486,-3.8901,0.0654275
0,-7.88737,-0.191603,0.242752
0,-7.63823,-1.30142e-05,0.331793
0,-7.90371,-0.204901,0.240041
0,-8.13201,-0.370181,0.474911
0,-7.75082,-0.0828523,0.271101
0,-7.8302,-0.149362,0.420555
0,-9.15304,-1.09589,0.58279
0,-7.68468,-0.0388795,0.375622
0,-7.64779,-0.00919827,0.352384
0,-7.63825,-0.000338507,0.335052
0,-7.64579,-0.00434984,0.316684
0,-8.75808,-0.816883,0.547959
0,-7.73926,-0.0738875,0.27425
0,-7.98922,-0.266513,0.45219
0,-8.39271,-0.55729,0.509118
0,-8.99431,-1.18265,0.144072
0,-7.75492,-0.0860432,0.270026
0,-9.03225,-1.01066,0.572745
0,-8.31786,-0.557116,0.190975
0,-7.65787,-0.0175322,0.360686
0,-8.09945,-0.346633,0.470051
0,-7.72528,-0.0631183,0.278332
0,-7.69468,-0.039841,0.28873
0,-8.9661,-0.96395,0.567033
0,-7.64271,-0.00480253,0.346388
0,-7.64643,-0.00804027,0.350973
0,-8.39776,-0.627977,0.18402
0,-9.72825,-1.92247,0.111219
0,-7.71653,-0.0564158,0.281071
0,-9.15834,-1.09963,0.58322
0,-7.71619,-0.0561536,0.281182
0,-7.64723,-0.00531989,0.315187
0,-9.16387,-1.10353,0.583668
0,-9.49842,-1.33947,0.609164
0,-8.54275,-0.758705,0.172607
0,-8.34704,-0.52466,0.50362
0,-7.65682,-0.0166786,0.35994
0,-7.69002,-0.0430564,0.378026
0,-8.24855,-0.496363,0.197471
0,-8.74959,-0.949818,0.158434
0,-8.06378,-0.337804,0.217566
0,-7.64316,-0.00519701,0.347014
0,-7.9559,-0.247731,0.231985
0,-10.2756,-2.5134,0.0931734
0,-7.70239,-0.0456563,0.285873
0,-7.64254,-0.00464454,0.34613
0,-7.64397,-0.00591615,0.348099
0,-9.47625,-1.32383,0.607564
0,-9.01191,-0.996293,0.571005
0,-7.66203,-0.0157187,0.304075
0,-8.11172,-0.37845,0.211887
0,-16.9381,-6.95031,0.871036
0,-7.86075,-0.170047,0.247403
0,-7.66537,-0.0181321,0.302131
0,-7.64449,-0.00636302,0.348741
0,-8.49968,-0.719591,0.175853
0,-10.2355,-1.86045,0.656709
0,-7.74741,-0.0802018,0.272011
0,-8.02913,-0.295596,0.458937
0,-7.67317,-0.0298047,0.369934
0,-9.28855,-1.47189,0.129373
0,-7.89804,-0.199622,0.435194
0,-7.72067,-0.0667525,0.389954
0,-7.64032,-0.000900977,0.324444
0,-7.66582,-0.0239473,0.365809
0,-8.32584,-0.509495,0.501006
0,-8.37059,-0.541489,0.506476
0,-7.956,-0.242216,0.446279
0,-8.66427,-0.870339,0.16402
0,-8.86591,-1.0596,0.151326
0,-7.84274,-0.155553,0.250735
0,-7.8931,-0.195983,0.434197
0,-8.47164,-0.613568,0.518229
0,-8.05693,-0.315803,0.46344
0,-7.77576,-0.108597,0.406865
0,-8.63948,-0.847424,0.165708
0,-7.77489,-0.107937,0.406625
0,-10.5174,-2.0607,0.672516
0,-9.4629,-1.64795,0.121701
0,-11.2349,-2.57386,0.708261
0,-7.67432,-0.0246736,0.297465
0,-8.19457,-0.449519,0.202879
0,-8.31601,-0.555489,0.191142
0,-7.63879,-0.0010442,0.338133
0,-8.05177,-0.327682,0.21905
0,-8.95048,-1.14043,0.146484
0,-7.66305,-0.0217289,0.364122
0,-7.8855,-0.190079,0.24307
0,-7.79806,-0.125353,0.412743
0,-10.2594,-1.87743,0.658096
0,-8.18709,-0.443054,0.203656
0,-7.71594,-0.0631198,0.388274
0,-7.65128,-0.0121184,0.355598
0,-8.35287,-0.52883,0.504332
0,-7.74602,-0.0860957,0.398253
0,-7.84941,-0.163649,0.424925
0,-8.80976,-1.0064,0.154689
0,-7.65385,-0.00989168,0.30954
0,-7.65965,-0.0189786,0.361911
0,-8.11119,-0.377992,0.211948
0,-7.64165,-0.00168426,0.322053
0,-7.6852,-0.0327389,0.292545
0,-7.84544,-0.157723,0.250225
0,-8.07035,-0.325546,0.465561
0,-7.69431,-0.0395645,0.288871
0,-7.65435,-0.0146549,0.358095
0,-9.23719,-1.42068,0.13177
0,-7.85484,-0.167681,0.426126
0,-8.08022,-0.332701,0.4671
0,-7.88189,-0.187706,0.431897
0,-8.44126,-0.66691,0.180445
0,-8.16657,-0.395118,0.479898
0,-7.7761,-0.102613,0.264782
0,-8.43382,-0.58662,0.513922
0,-8.65214,-0.741823,0.537496
0,-8.45644,-0.602736,0.51651
0,-7.6396,-0.00189512,0.340626
0,-11.4483,-2.72763,0.717841
0,-9.33955,-1.22743,0.597429
0,-9.18314,-1.36712,0.134364
0,-7.77336,-0.10046,0.265435
0,-7.66713,-0.0249994,0.366583
0,-7.89497,-0.197783,0.241478
0,-7.85376,-0.16688,0.425889
0,-7.88663,-0.191209,0.432876
0,-7.72022,-0.059232,0.279899
0,-7.82688,-0.146886,0.419778
0,-7.96876,-0.258361,0.230124
0,-7.73594,-0.0713264,0.275189
0,-8.54871,-0.764134,0.172167
0,-7.68298,-0.0375397,0.374826
0,-8.56793,-0.781682,0.170762
0,-9.07071,-1.0378,0.575996
0,-7.89411,-0.197076,0.241623
0,-7.65203,-0.0127463,0.356238
0,-7.81071,-0.129971,0.2571
0,-8.30125,-0.542495,0.19249
0,-11.1008,-2.47746,0.702009
0,-7.85226,-0.165764,0.425557
0,-7.70089,-0.0515016,0.382568
0,-9.05839,-1.0291,0.574959
0,-8.82064,-0.86115,0.553887
0,-8.29877,-0.490115,0.497609
0,-7.74438,-0.0848502,0.397747
0,-7.65618,-0.0161592,0.359478
0,-9.93425,-2.14099,0.103923
0,-8.49182,-0.71247,0.176458
0,-7.73272,-0.0759709,0.394033
0,-7.92796,-0.221643,0.441051
0,-8.03822,-0.316286,0.220758
0,-9.72188,-1.91578,0.111456
0,-7.89452,-0.19703,0.434485
0,-8.23578,-0.444927,0.489418
0,-9.12061,-1.07301,0.58014
0,-7.87182,-0.180257,0.429786
0,-7.80218,-0.12844,0.413785
0,-8.48768,-0.624987,0.520025
0,-7.81549,-0.138392,0.417065
0,-7.66215,-0.0158013,0.304006
0,-7.65802,-0.0128425,0.306609
0,-7.71718,-0.0640684,0.388717
0,-7.87098,-0.17964,0.429609
0,-7.77851,-0.104511,0.264213
0,-8.05258,-0.328363,0.21895
0,-7.66113,-0.0150739,0.30462
0,-8.21456,-0.466813,0.200838
0,-8.64348,-0.735679,0.536615
0,-7.76201,-0.0915752,0.268216
0,-7.87522,-0.181742,0.244838
0,-7.64208,-0.00423571,0.345441
0,-8.86813,-1.0617,0.151196
0,-8.1422,-0.377536,0.476399
0,-8.2149,-0.467106,0.200804
0,-8.39307,-0.623793,0.184414
0,-9.09895,-1.28436,0.138563
0,-7.69148,-0.044196,0.378662
0,-9.58887,-1.40328,0.615577
0,-8.1175,-0.359693,0.472766
0,-7.63921,-0.00150303,0.339566
0,-7.65337,-0.00955315,0.309904
0,-8.39441,-0.624988,0.184302
0,-8.27149,-0.47056,0.494112
0,-8.78428,-0.98239,0.156256
0,-7.6387,-9.11106e-05,0.328908
0,-7.87211,-0.180471,0.429847
0,-7.63839,-4.96924e-06,0.330511
0,-8.06253,-0.336747,0.21772
0,-7.65503,-0.0107262,0.308669
0,-7.64252,-0.00222635,0.320724
0,-7.68053,-0.029267,0.294572
0,-7.82715,-0.147088,0.419842
0,-7.96992,-0.252402,0.44879
0,-11.7509,-2.94676,0.730721
0,-8.16715,-0.395534,0.47998
0,-7.80648,-0.126606,0.25799
0,-7.64782,-0.0092198,0.352409
0,-7.78343,-0.114366,0.408934
0,-7.63822,-0.000286804,0.334729
0,-9.85972,-2.06139,0.106486
0,-7.91462,-0.211837,0.438478
0,-11.0932,-3.45723,0.0726189
0,-7.67649,-0.026274,0.296427
0,-7.90092,-0.201745,0.435771
0,-7.9306,-0.226906,0.235783
0,-8.27438,-0.472631,0.494486
0,-7.75461,-0.092614,0.400846
0,-7.68986,-0.036222,0.290623
0,-7.76789,-0.102659,0.404681
0,-10.6455,-2.1519,0.679339
0,-7.7904,-0.113877,0.26149
0,-8.74038,-0.941196,0.159021
0,-7.7196,-0.0587583,0.280094
0,-9.39081,-1.26358,0.601285
0,-12.4878,-3.48583,0.759039
0,-7.7092,-0.050829,0.283495
0,-7.6416,-0.00165437,0.322132
0,-8.36615,-0.599838,0.186709
0,-7.97779,-0.258157,0.450187
0,-7.71906,-0.0655176,0.389387
0,-7.64424,-0.00333238,0.318451
0,-8.35577,-0.530903,0.504685
0,-7.78781,-0.11766,0.410093
0,-7.76018,-0.0901487,0.268677
0,-8.01379,-0.295823,0.223929
0,-8.09683,-0.365789,0.21361
0,-9.68925,-1.88163,0.112678
0,-7.74462,-0.0850341,0.397822
0,-7.71757,-0.0643687,0.388856
0,-8.22841,-0.478838,0.19945
0,-7.70329,-0.0463424,0.28555
0,-7.66489,-0.0177872,0.3024
0,-8.89378,-1.08614,0.149702
0,-7.93716,-0.232293,0.23478
0,-7.84123,-0.157571,0.423089
0,-11.6463,-2.87088,0.726359
0,-7.67147,-0.0225826,0.298876
0,-8.48249,-0.62129,0.519445
0,-7.78591,-0.116234,0.409593
0,-7.7364,-0.0787759,0.395227
0,-8.16239,-0.392106,0.479304
0,-7.70798,-0.0498956,0.283914
0,-9.68798,-1.47323,0.622396
0,-8.391,-0.556066,0.508915
0,-9.73578,-1.50696,0.62561
0,-7.65842,-0.0179784,0.361069
0,-7.64024,-0.000855858,0.324609
0,-7.83135,-0.14643,0.252928
0,-7.74126,-0.0824767,0.396773
0,-8.80075,-0.997896,0.15524
0,-7.73489,-0.0776267,0.39474
0,-8.11943,-0.361087,0.473053
0,-9.4809,-1.66632,0.120947
0,-7.72812,-0.0724586,0.392508
0,-7.90687,-0.206129,0.436955
0,-10.0209,-1.70849,0.643883
0,-9.29481,-1.19588,0.594007
0,-8.05649,-0.331655,0.218464
0,-7.75272,-0.0911824,0.400284
0,-7.66532,-0.0180942,0.302161
0,-7.68558,-0.033027,0.292382
0,-9.85777,-2.05931,0.106554
0,-7.9247,-0.219248,0.440428
0,-7.73026,-0.0740947,0.393222
0,-9.40113,-1.27086,0.602053
0,-7.79167,-0.120558,0.411101
0,-9.15366,-1.09633,0.582841
0,-11.9071,-3.0603,0.737063
0,-7.95489,-0.246894,0.232134
0,-7.75064,-0.0827152,0.271147
0,-7.91368,-0.211147,0.438295
0,-7.99936,-0.283782,0.225862
0,-7.92857,-0.225239,0.236096
0,-7.85924,-0.17094,0.427086
0,-8.07104,-0.326044,0.465669
0,-8.54303,-0.758959,0.172587
0,-9.14816,-1.09245,0.582394
0,-7.7268,-0.0642839,0.277872
0,-7.75926,-0.0894307,0.26891
0,-7.97462,-0.255839,0.449626
0,-8.01358,-0.295642,0.223958
0,-7.63889,-0.000167345,0.328166
0,-8.56043,-0.676723,0.527955
0,-8.0067,-0.289898,0.224874
0,-8.0828,-0.334569,0.467499
0,-8.42189,-0.64954,0.18202
0,-7.64244,-0.00455929,0.345989
0,-7.72378,-0.0691317,0.391031
0,-7.8709,-0.178246,0.245594
0,-10.0917,-2.31114,0.0987742
0,-8.93782,-0.943973,0.564542
0,-8.07913,-0.331912,0.466931
0,-8.00972,-0.281462,0.4557
0,-7.87613,-0.182481,0.24468
0,-7.63911,-0.00139788,0.339259
0,-7.64804,-0.00586772,0.314404
0,-7.69954,-0.0435019,0.286907
0,-7.65247,-0.00892772,0.310594
0,-8.16408,-0.423238,0.206087
0,-7.68326,-0.031298,0.293371
0,-7.9483,-0.241461,0.233106
0,-8.07465,-0.346988,0.216244
0,-7.96621,-0.256248,0.23049
0,-7.64345,-0.00545166,0.347406
0,-7.91768,-0.216316,0.237798
0,-7.90842,-0.207274,0.437262
0,-9.58878,-1.40321,0.61557
0,-7.87796,-0.184802,0.431079
0,-7.85049,-0.161787,0.24928
0,-7.64503,-0.00683687,0.349398
0,-7.70664,-0.0488773,0.284376
0,-7.7704,-0.104556,0.405385
0,-9.58675,-1.7751,0.116643
0,-8.14054,-0.376338,0.476158
0,-9.67532,-1.86709,0.113206
0,-8.23468,-0.444134,0.48927
0,-8.36645,-0.538534,0.505978
0,-7.67808,-0.0274535,0.295683
0,-7.67545,-0.031608,0.371124
0,-8.01492,-0.285255,0.456576
0,-8.09978,-0.346867,0.4701
0,-7.93884,-0.233672,0.234526
0,-7.63924,-0.00032558,0.327051
0,-8.59943,-0.704424,0.532072
0,-7.84747,-0.162204,0.424492
0,-7.7195,-0.0586812,0.280126
0,-9.45985,-1.31227,0.606373
0,-8.43662,-0.588616,0.514244
0,-9.11429,-1.29938,0.137783
0,-7.99819,-0.273059,0.453738
0,-7.65714,-0.0169439,0.360174
0,-7.64553,-0.00726527,0.349973
0,-7.65101,-0.00791191,0.311771
0,-8.05199,-0.312215,0.462651
0,-8.30996,-0.550159,0.191692
0,-8.65653,-0.863174,0.164544
0,-7.63921,-0.000307985,0.327159
0,-8.33513,-0.516139,0.502156
0,-7.80825,-0.132984,0.415297
0,-7.81041,-0.129726,0.257164
0,-7.81678,-0.139358,0.417378
0,-7.73761,-0.0726134,0.274715
0,-7.67018,-0.0274328,0.368315
0,-8.41843,-0.575644,0.512139
0,-8.12392,-0.388845,0.210501
0,-7.74384,-0.0844445,0.397581
0,-7.65,-0.00721186,0.312628
0,-10.9452,-3.28097,0.0758909
0,-8.81005,-0.853659,0.552896
0,-8.51828,-0.64676,0.523402
0,-7.85088,-0.16474,0.425252
0,-8.64903,-0.856241,0.165054
0,-7.70642,-0.0487147,0.28445
0,-9.54234,-1.37046,0.612302
0,-7.71019,-0.0515813,0.28316
0,-7.66424,-0.0173111,0.302776
0,-8.41626,-0.644504,0.182483
0,-8.50999,-0.728926,0.175066
0,-10.0682,-2.2856,0.0995201
0,-7.74264,-0.0765075,0.273308
0,-8.34035,-0.576977,0.188963
0,-7.99176,-0.268365,0.45263
0,-7.72515,-0.0630139,0.278373
0,-7.88072,-0.186837,0.431653
0,-7.63817,-0.000133834,0.333545
0,-7.83272,-0.147524,0.252661
0,-7.71904,-0.0654978,0.389378
0,-7.84744,-0.162185,0.424486
0,-8.196,-0.416318,0.484018
0,-7.94848,-0.236708,0.444901
0,-8.27594,-0.520293,0.194847
0,-8.43508,-0.587519,0.514067
0,-8.96901,-1.15825,0.145457
0,-8.8353,-1.03055,0.153144
0,-8.02773,-0.307489,0.222105
0,-7.7325,-0.0686681,0.276184
0,-7.69832,-0.0425823,0.287357
0,-7.64613,-0.00458041,0.316314
0,-8.00116,-0.285277,0.225619
0,-10.0897,-1.75717,0.648076
0,-7.68688,-0.0406022,0.376628
0,-7.64071,-0.00112373,0.323682
0,-7.68064,-0.0293483,0.294524
0,-7.73262,-0.0758972,0.394001
0,-8.40713,-0.636342,0.183238
0,-7.67874,-0.0342111,0.372786
0,-7.63891,-0.000174157,0.328109
0,-7.8648,-0.173318,0.246675
0,-8.66554,-0.751326,0.538851
0,-8.62556,-0.834584,0.16667
0,-8.27178,-0.470762,0.494149
0,-7.69448,-0.0465309,0.379941
0,-7.76462,-0.100187,0.403754
0,-8.3571,-0.531848,0.504846
0,-7.9064,-0.207091,0.239605
0,-7.63861,-6.05343e-05,0.329294
0,-7.87721,-0.184244,0.430921
0,-9.39277,-1.26496,0.601431
0,-7.70657,-0.0559005,0.384793
0,-7.76874,-0.103302,0.404921
0,-7.98781,-0.26548,0.451944
0,-7.71682,-0.0566339,0.280979
0,-9.4081,-1.27577,0.60257
0,-7.89779,-0.199439,0.435144
0,-7.92053,-0.216186,0.439626
0,-7.81632,-0.134428,0.25594
0,-7.72635,-0.0639397,0.278007
0,-9.03693,-1.22392,0.141788
0,-7.71441,-0.0619432,0.38772
0,-9.16468,-1.3489,0.135268
0,-8.10369,-0.371618,0.212812
0,-7.8295,-0.144951,0.253291
0,-7.85585,-0.168426,0.426346
0,-7.991,-0.267813,0.452499
0,-7.91054,-0.208832,0.437679
0,-9.37095,-1.24957,0.599799
0,-7.83971,-0.15644,0.422744
0,-7.64253,-0.00223059,0.320714
0,-7.67604,-0.0320773,0.371428
0,-7.72381,-0.0691553,0.391041
0,-9.37963,-1.56343,0.12528
0,-7.89882,-0.200916,0.240842
0,-9.18016,-1.11502,0.584982
0,-7.77486,-0.10164,0.265076
0,-8.83231,-0.869405,0.554974
0,-7.70161,-0.0450693,0.286152
0,-9.55613,-1.74351,0.117865
0,-9.36074,-1.54437,0.126113
0,-7.65043,-0.0114154,0.354862
0,-9.16111,-1.10158,0.583445
0,-8.23865,-0.446985,0.489799
0,-8.24554,-0.451935,0.490714
0,-7.82379,-0.140384,0.254427
0,-9.13545,-1.08348,0.581357
0,-10.1637,-2.38987,0.0965312
0,-8.74241,-0.80579,0.546447
0,-9.32215,-1.21516,0.596105
0,-13.0007,-5.94282,0.0422644
0,-7.84498,-0.157352,0.250312
0,-8.52328,-0.650317,0.523949
0,-7.69158,-0.0375102,0.289938
0,-7.78466,-0.109348,0.26279
0,-7.69518,-0.0402147,0.28854
0,-7.65297,-0.00927579,0.310207
0,-7.81609,-0.134251,0.255986
0,-8.97367,-1.16273,0.1452
0,-7.85868,-0.170526,0.426965
0,-8.49967,-0.633524,0.521356
0,-9.23678,-1.42028,0.131789
0,-7.74934,-0.0817055,0.271492
0,-7.84655,-0.161522,0.424287
0,-7.93002,-0.223157,0.441443
0,-8.99836,-1.18656,0.143853
0,-7.82916,-0.148591,0.420314
0,-7.66772,-0.0254692,0.366924
0,-7.64307,-0.00511684,0.346889
0,-7.66069,-0.0198228,0.362605
0,-8.90331,-0.919593,0.561462
0,-7.72305,-0.0685752,0.39078
0,-7.66837,-0.0203153,0.300487
0,-7.68723,-0.0408755,0.376785
0,-7.66422,-0.0172974,0.302787
0,-7.9051,-0.20483,0.436605
0,-8.26918,-0.468903,0.493813
0,-7.83685,-0.150835,0.251859
0,-7.97627,-0.257046,0.449919
0,-8.29803,-0.489579,0.497514
0,-8.81811,-1.01429,0.154181
0,-7.64889,-0.00644567,0.313617
0,-7.72007,-0.0662922,0.389743
0,-8.10886,-0.376014,0.212215
0,-7.67825,-0.0338214,0.372541
0,-7.70225,-0.0525591,0.383111
0,-7.86565,-0.174005,0.246524
0,-7.75994,-0.0966537,0.402411
0,-7.78743,-0.117372,0.409993
0,-7.6662,-0.0242513,0.366034
0,-7.74687,-0.0797837,0.272156
0,-7.639,-0.000213335,0.327801
0,-7.98068,-0.260272,0.450697
0,-9.17269,-1.35681,0.134874
0,-7.95042,-0.243209,0.232792
0,-7.89489,-0.19771,0.241493
0,-7.76845,-0.09661,0.266622
0,-7.87495,-0.18153,0.244884
0,-7.69656,-0.0481449,0.380808
0,-7.63925,-0.00154432,0.339684
0,-7.68707,-0.0407464,0.376711
0,-9.50272,-1.34251,0.609474
0,-7.89897,-0.201039,0.240817
0,-8.1328,-0.37075,0.475027
0,-7.84929,-0.163557,0.424898
0,-8.3574,-0.592074,0.187467
0,-7.63893,-0.0012033,0.33866
0,-7.72446,-0.0624833,0.278584
0,-9.68638,-1.87863,0.112787
0,-7.6542,-0.0101383,0.309279
0,-8.01976,-0.300814,0.223143
0,-7.64933,-0.0104901,0.353859
0,-9.22334,-1.40693,0.132427
0,-7.6986,-0.0427916,0.287254
0,-7.64072,-0.00112963,0.323663
0,-9.26814,-1.17707,0.591941
0,-8.75431,-0.814216,0.547597
0,-14.6075,-5.08758,0.822391
0,-7.87784,-0.184714,0.431054
0,-7.65532,-0.0109256,0.308467
0,-8.1892,-0.444876,0.203436
0,-8.04542,-0.322335,0.219847
