# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 10000
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2640066759
# output
#   file = bernoulli_variational_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,log_p__,log_g__,theta
0,-7.74429,-0.182384,0.397721
0,-7.98361,-0.189522,0.228027
0,-9.00307,-1.38085,0.570245
0,-8.50347,-0.61796,0.175563
0,-7.74959,-0.188629,0.399342
0,-8.38011,-0.509798,0.185512
0,-7.80208,-0.0651867,0.258928
0,-7.77647,-0.219668,0.407058
0,-8.10096,-0.553994,0.47028
0,-7.76693,-0.0443953,0.266994
0,-8.30739,-0.44768,0.191926
0,-8.08821,-0.541592,0.468333
0,-7.63917,-0.0250438,0.339452
0,-7.7026,-0.130949,0.383247
0,-8.84057,-0.929147,0.152829
0,-7.63826,-0.0189748,0.335176
0,-9.10577,-1.18809,0.138215
0,-8.95986,-1.04418,0.145962
0,-7.6473,-0.047164,0.351883
0,-9.9464,-2.20573,0.63925
0,-7.90672,-0.134224,0.239551
0,-7.81662,-0.0742152,0.255878
0,-7.63928,-0.00957722,0.326937
0,-7.6429,-0.00420419,0.320194
0,-8.96397,-1.04818,0.145735
0,-7.63826,-0.01436,0.331462
0,-8.49303,-0.608675,0.176365
0,-7.91993,-0.143494,0.237444
0,-7.67069,-0.00160566,0.299276
0,-7.64672,-0.00181779,0.315702
0,-8.60575,-0.710079,0.168056
0,-7.64217,-0.035114,0.345572
0,-7.8125,-0.0716349,0.256727
0,-7.75296,-0.0366253,0.270537
0,-7.67282,-0.0901284,0.369746
0,-7.77136,-0.0469251,0.265915
0,-8.0424,-0.496727,0.461107
0,-8.28761,-0.731954,0.496187
0,-7.73428,-0.0267918,0.275666
0,-7.65193,-0.000373213,0.311022
0,-7.6927,-0.00819693,0.289497
0,-9.31856,-1.40399,0.128003
0,-7.67973,-0.00389088,0.29493
0,-7.6853,-0.00561549,0.2925
0,-7.63819,-0.0178228,0.334294
0,-10.2726,-2.45302,0.0932616
0,-9.72068,-1.8305,0.1115
0,-7.66013,-0.0704955,0.362234
0,-7.65357,-0.0592495,0.357486
0,-9.11688,-1.48147,0.579832
0,-8.06715,-0.521027,0.465058
0,-7.92479,-0.378611,0.440445
0,-7.79348,-0.238814,0.411569
0,-7.6911,-0.00761242,0.290129
0,-9.7401,-1.85168,0.110781
0,-7.63824,-0.0146458,0.331708
0,-8.50173,-0.930255,0.521584
0,-7.73951,-0.0294735,0.274179
0,-8.6108,-0.714684,0.167701
0,-7.64407,-0.0399772,0.348226
0,-8.10382,-0.281308,0.212797
0,-7.82952,-0.278404,0.420397
0,-7.74367,-0.181644,0.397527
0,-7.83884,-0.0884103,0.251478
0,-8.54403,-0.968899,0.526197
0,-7.97241,-0.18128,0.229602
0,-9.06734,-1.43772,0.575712
0,-7.8412,-0.0899433,0.251027
0,-8.17831,-0.340776,0.204575
0,-8.12614,-0.298937,0.21025
0,-7.69353,-0.00850637,0.289172
0,-8.03023,-0.224436,0.221782
0,-7.7836,-0.227736,0.40898
0,-7.64589,-0.044148,0.350383
0,-7.69397,-0.119622,0.379724
0,-12.0471,-4.0304,0.742587
0,-9.80825,-1.92645,0.108306
0,-7.72684,-0.0230809,0.277862
0,-7.6383,-0.0194907,0.335563
0,-9.72888,-2.01685,0.625149
0,-7.66405,-0.0767977,0.364741
0,-7.63848,-0.0126736,0.329964
0,-8.30848,-0.751516,0.498835
0,-9.01548,-1.09862,0.14293
0,-7.64051,-0.00703314,0.324069
0,-8.2305,-0.678122,0.488711
0,-8.25014,-0.696686,0.491321
0,-7.94182,-0.396027,0.443664
0,-10.8921,-3.20056,0.0771091
0,-11.703,-3.72952,0.728731
0,-7.90169,-0.130715,0.240371
0,-8.06001,-0.247206,0.218029
0,-7.63962,-0.0269582,0.340695
0,-8.03543,-0.228382,0.221115
0,-7.73013,-0.0247042,0.27688
0,-7.70236,-0.0119805,0.285881
0,-8.6457,-0.746629,0.165282
0,-7.74273,-0.0311544,0.273284
0,-7.96953,-0.42412,0.448722
0,-8.90238,-1.29142,0.561378
0,-7.99422,-0.19738,0.226563
0,-10.4184,-2.61459,0.667092
0,-9.42404,-1.51358,0.123352
0,-7.65323,-0.0586344,0.357214
0,-9.26903,-1.35311,0.130276
0,-8.19617,-0.355286,0.202714
0,-7.78791,-0.0566166,0.262051
0,-7.73164,-0.0254579,0.276435
0,-7.90794,-0.135076,0.239354
0,-7.91444,-0.139628,0.238313
0,-8.76632,-1.16984,0.54875
0,-7.66037,-0.000110187,0.305093
0,-7.64256,-0.00450853,0.320662
0,-7.64147,-0.0331317,0.344441
0,-8.04032,-0.232113,0.220491
0,-8.93386,-1.0189,0.147416
0,-8.38767,-0.51633,0.18487
0,-8.63135,-0.733462,0.166269
0,-7.65125,-0.0549755,0.355571
0,-7.72938,-0.0243361,0.277099
0,-8.18745,-0.348192,0.203618
0,-7.7268,-0.0230623,0.277873
0,-8.00543,-0.205746,0.225044
0,-7.89928,-0.352286,0.435444
0,-7.77584,-0.0495108,0.264844
0,-8.60689,-1.02607,0.532849
0,-8.40057,-0.837181,0.510046
0,-7.63935,-0.0258111,0.339955
0,-7.66248,-0.0742986,0.363759
0,-7.70548,-0.0132818,0.284779
0,-7.65908,-0.0687618,0.361527
0,-9.60083,-1.70092,0.116087
0,-8.1638,-0.32905,0.206117
0,-8.49041,-0.606358,0.176566
0,-7.67165,-0.0884022,0.369118
0,-7.64891,-0.0010339,0.313594
0,-10.0028,-2.25468,0.642768
0,-7.67396,-0.0918058,0.370351
0,-10.118,-2.27444,0.097946
0,-7.63817,-0.0169795,0.333631
0,-7.7335,-0.169477,0.394287
0,-7.63818,-0.0160492,0.33288
0,-7.72601,-0.0226765,0.278112
0,-7.63818,-0.0175178,0.334056
0,-7.64315,-0.0377041,0.347006
0,-8.13342,-0.585399,0.475118
0,-7.84732,-0.0939483,0.249871
0,-8.25926,-0.705293,0.49252
0,-7.81105,-0.25827,0.415985
0,-7.98664,-0.441321,0.451741
0,-7.75737,-0.0390458,0.269393
0,-7.83714,-0.0873076,0.251804
0,-7.70794,-0.0143377,0.283926
0,-7.68894,-0.112858,0.377547
0,-8.63748,-1.05378,0.536003
0,-7.63972,-0.0273601,0.34095
0,-8.52788,-0.954164,0.52445
0,-7.66707,-0.0814928,0.366547
0,-7.63877,-0.0112611,0.328633
0,-14.4886,-6.21511,0.819402
0,-8.02917,-0.223632,0.221919
0,-7.69943,-0.01079,0.286945
0,-7.80079,-0.246943,0.413433
0,-7.66021,-0.0706278,0.362288
0,-7.93782,-0.391951,0.442917
0,-7.69533,-0.00918632,0.28848
0,-8.00702,-0.461679,0.455243
0,-7.63858,-0.0121339,0.329465
0,-9.70916,-1.99971,0.623826
0,-10.2366,-2.4111,0.0943272
0,-8.34096,-0.781846,0.502875
0,-7.92553,-0.379373,0.440587
0,-8.11741,-0.292021,0.211237
0,-8.90175,-1.29086,0.561322
0,-8.01289,-0.211343,0.224048
0,-7.7505,-0.0352903,0.271186
0,-8.37065,-0.80946,0.506485
0,-7.64983,-0.0522554,0.354317
0,-10.0344,-2.17924,0.100607
0,-7.65038,-0.0533195,0.354811
0,-7.75065,-0.189881,0.399664
0,-7.74095,-0.178407,0.396675
0,-7.63947,-0.00907994,0.326408
0,-7.77037,-0.0463603,0.266153
0,-7.66575,-0.0794549,0.365769
0,-7.70746,-0.0141296,0.284091
0,-7.87014,-0.109119,0.245728
0,-7.64629,-0.0020114,0.316148
0,-8.38278,-0.820711,0.507937
0,-7.65422,-0.0604215,0.357999
0,-8.03924,-0.49361,0.460593
0,-8.6473,-0.7481,0.165172
0,-7.73378,-0.0265362,0.275812
0,-7.63848,-0.0126455,0.329938
0,-7.77764,-0.0505616,0.264418
0,-7.71773,-0.150155,0.388914
0,-7.63914,-0.0248866,0.339348
0,-9.27487,-1.62047,0.592464
0,-7.64126,-0.00595066,0.322697
0,-8.43192,-0.554815,0.181202
0,-7.97408,-0.1825,0.229366
0,-8.2059,-0.654778,0.485379
0,-8.01118,-0.465813,0.455946
0,-8.03907,-0.493442,0.460566
0,-7.86781,-0.319335,0.428934
0,-7.64117,-0.0322549,0.343931
0,-8.64986,-0.750452,0.164998
0,-8.44218,-0.563805,0.180371
0,-7.64078,-0.0310413,0.343213
0,-8.74343,-0.837297,0.158827
0,-7.71696,-0.149191,0.388638
0,-12.6726,-4.58117,0.765545
0,-7.63865,-0.0117709,0.329123
0,-9.18875,-1.54479,0.585671
0,-8.35156,-0.485259,0.187976
0,-7.89729,-0.127666,0.241095
0,-7.99102,-0.195008,0.227001
0,-7.64659,-0.0456728,0.351147
0,-7.78697,-0.0560545,0.262264
0,-8.06532,-0.251303,0.217377
0,-7.99535,-0.19822,0.226409
0,-9.25498,-1.60301,0.590914
0,-8.94671,-1.03137,0.146695
0,-8.98753,-1.36707,0.5689
0,-8.8237,-0.913074,0.153843
0,-7.75388,-0.0371303,0.270295
0,-10.874,-3.17802,0.077529
0,-8.66601,-1.07956,0.538898
0,-8.46437,-0.895995,0.517409
0,-8.90422,-0.990225,0.149101
0,-8.2871,-0.430574,0.1938
0,-7.80686,-0.25366,0.414953
0,-8.52049,-0.633143,0.174271
0,-9.17348,-1.53135,0.584444
0,-7.75482,-0.194763,0.400911
0,-8.13778,-0.308193,0.208952
0,-8.02997,-0.484452,0.459076
0,-8.67807,-1.09045,0.54011
0,-7.77951,-0.223114,0.407883
0,-7.73371,-0.16973,0.394356
0,-8.12717,-0.299755,0.210134
0,-8.84066,-1.23638,0.555747
0,-8.07524,-0.258983,0.216173
0,-7.64263,-0.00444844,0.320571
0,-7.64146,-0.00569251,0.322352
0,-7.90759,-0.360898,0.437099
0,-7.82132,-0.269507,0.418466
0,-7.98225,-0.436913,0.450972
0,-9.41418,-1.50326,0.123777
0,-7.81995,-0.0763101,0.2552
0,-7.8157,-0.263364,0.417116
0,-8.95865,-1.34145,0.56638
0,-7.72269,-0.156298,0.390655
0,-7.64167,-0.0054498,0.322021
0,-7.68533,-0.107927,0.375921
0,-7.86768,-0.319192,0.428905
0,-9.9248,-2.187,0.637889
0,-7.84121,-0.0899487,0.251026
0,-7.80491,-0.251501,0.414466
0,-8.25022,-0.399771,0.197309
0,-7.66014,-9.54481e-05,0.305237
0,-7.86375,-0.104831,0.246864
0,-7.7855,-0.0551798,0.262599
0,-7.83204,-0.084019,0.252793
0,-7.99386,-0.197117,0.226612
0,-9.78648,-1.9025,0.109088
0,-8.70202,-0.798659,0.161507
0,-7.76801,-0.210018,0.404716
0,-7.67584,-0.094546,0.371328
0,-7.77089,-0.213317,0.405522
0,-8.77194,-1.17488,0.549288
0,-7.91377,-0.367277,0.438312
0,-7.83361,-0.28283,0.421346
0,-7.67942,-0.0996629,0.373118
0,-7.75996,-0.0404808,0.268733
0,-8.18789,-0.348546,0.203572
0,-7.8806,-0.116209,0.243907
0,-8.0963,-0.549464,0.469571
0,-7.7412,-0.0303509,0.273708
0,-8.36437,-0.803619,0.505726
0,-9.6387,-1.74165,0.11461
0,-7.68058,-0.101306,0.373684
0,-7.72955,-0.0244175,0.277051
0,-7.73097,-0.166421,0.393457
0,-8.41252,-0.537892,0.182792
0,-8.53746,-0.648336,0.173
0,-7.667,-0.000906678,0.301228
0,-7.70686,-0.0138708,0.284299
0,-8.85361,-0.941597,0.152053
0,-8.04186,-0.233283,0.220296
0,-7.9454,-0.399672,0.44433
0,-7.84644,-0.0933649,0.250037
0,-7.65065,-0.0538468,0.355054
0,-7.68759,-0.111021,0.376945
0,-8.05221,-0.241207,0.218996
0,-8.86513,-0.952632,0.151372
0,-7.74894,-0.187875,0.399148
0,-8.0333,-0.226765,0.221387
0,-7.78802,-0.0566818,0.262026
0,-7.82001,-0.0763494,0.255188
0,-8.54324,-0.968175,0.526112
0,-8.24086,-0.392004,0.198222
0,-7.75017,-0.0351128,0.271273
0,-8.08201,-0.264246,0.215361
0,-10.1327,-2.36723,0.650658
0,-8.98659,-1.07028,0.144493
0,-7.66837,-0.0834828,0.367297
0,-7.71605,-0.0179607,0.281226
0,-10.0249,-2.27382,0.644129
0,-7.63826,-0.0143744,0.331475
0,-9.47267,-1.56465,0.121291
0,-7.70493,-0.0130502,0.284971
0,-7.75835,-0.19887,0.401948
0,-7.65552,-3.33062e-05,0.30832
0,-7.72513,-0.159306,0.391496
0,-8.59,-0.695755,0.169174
0,-8.95329,-1.03778,0.146328
0,-7.64515,-0.00259755,0.317384
0,-9.49512,-1.58836,0.120355
0,-7.65637,-0.0641802,0.359615
0,-7.7198,-0.0197038,0.28003
0,-7.71223,-0.0162252,0.28248
0,-8.52871,-0.954916,0.524539
0,-9.02809,-1.11104,0.142257
0,-7.64246,-0.0359147,0.346021
0,-8.24604,-0.396296,0.197716
0,-7.79009,-0.235028,0.41069
0,-7.63838,-0.0133349,0.330563
0,-7.70886,-0.138991,0.385663
0,-9.35849,-1.69377,0.598861
0,-7.87865,-0.114879,0.244243
0,-8.0438,-0.498103,0.461333
0,-7.74833,-0.187149,0.39896
0,-7.64346,-0.0384913,0.347432
0,-7.64742,-0.00153387,0.315003
0,-8.19342,-0.353046,0.202998
0,-8.39356,-0.830696,0.509218
0,-7.67568,-0.00277871,0.296808
0,-7.81429,-0.0727549,0.256356
0,-8.09193,-0.271985,0.214185
0,-8.28455,-0.428439,0.194038
0,-8.59433,-0.699688,0.168865
0,-7.85224,-0.302815,0.425553
0,-7.75387,-0.193653,0.400629
0,-8.15219,-0.319718,0.207371
0,-7.78349,-0.0539906,0.263059
0,-8.38627,-0.515116,0.184989
0,-8.21252,-0.368659,0.201044
0,-7.71776,-0.0187506,0.280677
0,-7.65306,-0.0583325,0.35708
0,-7.88416,-0.118638,0.243297
0,-9.16574,-1.24822,0.135215
0,-8.5396,-0.650257,0.172841
0,-7.75421,-0.194053,0.40073
0,-7.63899,-0.0241704,0.33887
0,-7.70074,-0.011318,0.286466
0,-7.72223,-0.155733,0.390496
0,-8.97361,-1.35472,0.567689
0,-7.72636,-0.0228459,0.278007
0,-8.71975,-1.12801,0.544238
0,-10.9806,-3.31149,0.075093
0,-8.77884,-0.870589,0.156594
0,-7.64053,-0.00699352,0.324021
0,-7.81903,-0.0757325,0.255386
0,-9.61016,-1.71094,0.115721
0,-8.79377,-1.19445,0.551363
0,-7.78884,-0.0571711,0.261841
0,-7.73655,-0.0279482,0.275015
0,-7.70518,-0.134279,0.384256
0,-9.05895,-1.43031,0.575007
0,-8.44078,-0.874297,0.514722
0,-7.84,-0.289715,0.422811
0,-9.53266,-1.62815,0.118815
0,-7.66329,-0.000378667,0.303324
0,-9.79253,-2.07217,0.629369
0,-7.90958,-0.136221,0.23909
0,-7.67343,-0.0910373,0.370075
0,-7.64518,-0.00258478,0.317358
0,-7.82141,-0.0772387,0.254903
0,-7.67571,-0.00278716,0.296793
0,-7.76555,-0.0436176,0.267333
0,-7.64575,-0.00227562,0.316724
0,-7.88987,-0.342486,0.433539
0,-7.90422,-0.357408,0.43643
0,-7.75042,-0.0352496,0.271206
0,-7.69053,-0.115009,0.378245
0,-7.70494,-0.0130543,0.284967
0,-8.78297,-0.874478,0.156338
0,-7.83409,-0.283346,0.421457
0,-8.15066,-0.601991,0.477623
0,-10.1512,-2.38326,0.65176
0,-7.64261,-0.0363117,0.346241
0,-7.91302,-0.138632,0.238539
0,-7.7399,-0.0296737,0.274071
0,-7.65049,-0.0535439,0.354915
0,-7.65961,-6.4832e-05,0.305577
0,-8.57586,-0.682943,0.170188
0,-7.68877,-0.00678692,0.291064
0,-8.39637,-0.52386,0.184137
0,-8.12412,-0.576425,0.473748
0,-7.93859,-0.39274,0.443062
0,-8.3817,-0.819708,0.507808
0,-8.70249,-1.11247,0.542539
0,-7.67557,-0.0941526,0.371189
0,-8.24439,-0.394932,0.197876
0,-7.63971,-0.0085269,0.325804
0,-7.70196,-0.130131,0.382997
0,-7.7631,-0.204363,0.403321
0,-7.63856,-0.0216763,0.33715
0,-7.71124,-0.015787,0.282807
0,-7.65784,-5.08244e-06,0.306726
0,-8.50596,-0.934121,0.522049
0,-7.64583,-0.0440025,0.350309
0,-8.28709,-0.430569,0.193801
0,-8.40084,-0.527737,0.183763
0,-8.43345,-0.867538,0.513878
0,-7.72571,-0.160014,0.391693
0,-7.66511,-0.0784609,0.365386
0,-8.65435,-0.754582,0.164692
0,-7.6691,-0.084586,0.36771
0,-9.57586,-1.88365,0.614665
0,-7.83719,-0.0873398,0.251795
0,-7.65247,-0.0572427,0.356595
0,-8.19139,-0.351397,0.203208
0,-8.29963,-0.441127,0.192638
0,-7.83903,-0.088534,0.251441
0,-8.03467,-0.227808,0.221211
0,-7.85894,-0.101622,0.247731
0,-9.22486,-1.57655,0.588545
0,-7.64018,-0.00758912,0.324734
0,-7.85116,-0.0964723,0.249156
0,-8.90761,-0.993494,0.148907
0,-8.56117,-0.669673,0.171253
0,-7.77714,-0.220428,0.40724
0,-7.76846,-0.210533,0.404842
0,-9.64702,-1.75061,0.114289
0,-8.48409,-0.91409,0.519624
0,-7.71389,-0.145358,0.387531
0,-7.81911,-0.267091,0.417937
0,-7.93328,-0.387318,0.442063
0,-7.96503,-0.175876,0.230659
0,-7.96255,-0.17407,0.231017
0,-7.76657,-0.0441957,0.267081
0,-7.78302,-0.0537165,0.263166
0,-7.68026,-0.00404463,0.294694
0,-7.78391,-0.0542426,0.262961
0,-8.3448,-0.479477,0.18857
0,-8.21143,-0.66004,0.486135
0,-8.22444,-0.672378,0.487897
0,-7.91201,-0.137923,0.2387
0,-8.86974,-0.957046,0.151102
0,-9.09656,-1.1789,0.138685
0,-7.66558,-0.000681616,0.302015
0,-7.7226,-0.156187,0.390624
0,-9.35486,-1.44152,0.126374
0,-7.66528,-0.00063855,0.302179
0,-7.88042,-0.116085,0.243938
0,-7.65211,-0.00034583,0.310878
0,-7.89558,-0.126482,0.241378
0,-7.68625,-0.109194,0.376342
0,-7.6649,-0.0781297,0.365258
0,-9.52969,-1.84339,0.611402
0,-7.63953,-0.00893834,0.326255
0,-7.66626,-0.000786747,0.301633
0,-7.99312,-0.196563,0.226714
0,-7.92474,-0.146894,0.236691
0,-7.73811,-0.175022,0.395777
0,-9.13709,-1.49929,0.581491
0,-8.40429,-0.530734,0.183475
0,-8.24313,-0.69007,0.490395
0,-8.16221,-0.327771,0.206288
0,-8.93214,-1.01723,0.147513
0,-8.06533,-0.519251,0.464772
0,-7.81205,-0.0713508,0.256822
0,-7.86366,-0.31494,0.428042
0,-7.91969,-0.143326,0.237481
0,-8.04067,-0.232374,0.220447
0,-7.94721,-0.401516,0.444665
0,-7.79424,-0.0604165,0.260636
0,-7.65203,-0.000358347,0.310944
0,-7.78836,-0.0568873,0.261948
0,-7.64145,-0.00570992,0.322376
0,-7.89633,-0.349219,0.434851
0,-7.8295,-0.278389,0.420393
0,-7.66389,-0.000450499,0.302976
0,-7.68814,-0.00657043,0.291319
0,-8.65506,-0.755237,0.164643
0,-8.39084,-0.828176,0.508896
0,-7.69763,-0.124466,0.381249
0,-8.71775,-0.813304,0.160479
0,-8.24595,-0.692735,0.490769
0,-7.88143,-0.116771,0.243765
0,-8.70797,-1.1174,0.54308
0,-8.4282,-0.551566,0.181504
0,-8.65965,-0.75946,0.164332
0,-7.63874,-0.0114004,0.328768
0,-7.68503,-0.107511,0.375782
0,-7.63889,-0.0236268,0.338502
0,-7.8302,-0.0828367,0.253154
0,-8.44237,-0.875757,0.514904
0,-9.37949,-1.46709,0.125286
0,-7.73478,-0.171024,0.394705
0,-7.83618,-0.0866861,0.25199
0,-7.72,-0.0197964,0.279968
0,-8.04252,-0.233788,0.220213
0,-8.99202,-1.37105,0.569289
0,-7.67494,-0.00259025,0.297163
0,-7.67612,-0.0949422,0.371468
0,-7.76555,-0.207191,0.404021
0,-7.71187,-0.016067,0.282597
0,-8.28533,-0.729814,0.495895
0,-7.639,-0.0104268,0.327809
0,-7.6489,-0.00103853,0.313608
0,-7.64635,-0.0451401,0.350881
0,-8.10895,-0.56175,0.471486
0,-7.64996,-0.0525146,0.354438
0,-8.7072,-0.803481,0.161167
0,-7.65403,-0.0600686,0.357845
0,-7.85569,-0.306488,0.426312
0,-7.91646,-0.141048,0.237992
0,-7.97195,-0.180941,0.229668
0,-8.8227,-0.912125,0.153903
0,-7.73782,-0.028602,0.274654
0,-8.62813,-0.730519,0.166492
0,-9.10337,-1.18569,0.138337
0,-8.09004,-0.270505,0.214408
0,-7.724,-0.0217047,0.278723
0,-8.24609,-0.396339,0.197711
0,-7.64034,-0.00731871,0.324414
0,-11.3167,-3.39317,0.711984
0,-8.41062,-0.536234,0.182949
0,-8.2458,-0.692591,0.490749
0,-8.33299,-0.774411,0.501892
0,-8.98724,-1.36682,0.568876
0,-7.81006,-0.257179,0.415741
0,-7.85838,-0.309343,0.426899
0,-8.94781,-1.33182,0.565426
0,-7.85477,-0.0988553,0.248491
0,-7.94958,-0.164665,0.232916
0,-7.74003,-0.0297438,0.274033
0,-7.64869,-0.00109959,0.313796
0,-8.71779,-1.12624,0.544046
0,-9.13759,-1.49973,0.581532
0,-10.4543,-2.66702,0.0881169
0,-7.70854,-0.138578,0.385541
0,-7.64237,-0.035659,0.345878
0,-8.12699,-0.299612,0.210155
0,-7.88595,-0.338391,0.432735
0,-8.12518,-0.577446,0.473904
0,-7.79067,-0.0582677,0.26143
0,-7.84129,-0.0900053,0.251009
0,-7.63823,-0.0148326,0.331867
0,-7.76731,-0.0446132,0.2669
0,-7.66478,-0.0779482,0.365188
0,-7.63824,-0.0146378,0.331701
0,-7.67032,-0.0864202,0.368391
0,-7.70076,-0.12857,0.382519
0,-8.99735,-1.08082,0.143908
0,-8.37867,-0.816892,0.507446
0,-7.70393,-0.0126324,0.285321
0,-7.91897,-0.142813,0.237596
0,-8.62895,-0.731264,0.166435
0,-8.67534,-0.773938,0.163276
0,-7.81592,-0.0737725,0.256022
0,-7.65859,-0.0679453,0.36119
0,-7.64988,-0.0523551,0.354363
0,-9.1592,-1.24163,0.135538
0,-8.17639,-0.626649,0.481285
0,-7.91437,-0.367901,0.438431
0,-7.69903,-0.126308,0.381821
0,-8.47139,-0.589513,0.178048
0,-8.2838,-0.427806,0.194109
0,-9.43384,-1.7597,0.60447
0,-9.24242,-1.32594,0.131522
0,-8.2946,-0.436884,0.193103
0,-8.50614,-0.620341,0.175359
0,-9.16978,-1.52809,0.584146
0,-7.73541,-0.0273663,0.275341
0,-7.65266,-0.000270309,0.310447
0,-8.36897,-0.500196,0.186466
0,-7.64745,-0.0474725,0.352034
0,-7.81519,-0.262804,0.416992
0,-7.88948,-0.122285,0.242396
0,-10.1441,-2.30436,0.0971341
0,-8.42171,-0.856709,0.512519
0,-7.95425,-0.408666,0.44596
0,-7.72591,-0.160256,0.39176
0,-7.6448,-0.00280417,0.317785
0,-7.68155,-0.102676,0.374152
0,-7.64077,-0.0310215,0.343201
0,-8.72075,-1.12891,0.544336
0,-8.16702,-0.331647,0.205772
0,-7.71565,-0.147555,0.388167
0,-7.9658,-0.176439,0.230548
0,-7.64876,-0.00108002,0.313736
0,-9.45132,-1.54219,0.12219
0,-7.97672,-0.431361,0.449999
0,-7.6833,-0.105114,0.374978
0,-9.00756,-1.09084,0.143356
0,-7.87485,-0.112302,0.244902
0,-8.77608,-1.1786,0.549683
0,-8.80415,-0.894515,0.155032
0,-7.97273,-0.427345,0.449292
0,-8.64164,-0.742898,0.16556
0,-7.91391,-0.367424,0.43834
0,-7.90067,-0.130012,0.240537
0,-8.26738,-0.712939,0.493578
0,-7.74054,-0.0300061,0.273892
0,-9.61455,-1.91736,0.617364
0,-10.0441,-2.29046,0.645306
0,-7.88225,-0.117329,0.243625
0,-7.81486,-0.262447,0.416913
0,-9.28242,-1.36683,0.129656
0,-7.68753,-0.00636078,0.291571
0,-8.01164,-0.210397,0.224215
0,-7.71399,-0.017019,0.281898
0,-7.88293,-0.335235,0.432112
0,-7.65708,-1.1757e-07,0.307241
0,-8.28933,-0.432453,0.193592
0,-7.69784,-0.0101577,0.287535
0,-8.11034,-0.286437,0.212045
0,-11.0838,-3.1909,0.701203
0,-7.68567,-0.0057349,0.292347
0,-7.63931,-0.0256375,0.339842
0,-10.2854,-2.46796,0.0928865
0,-7.66426,-0.000497408,0.302763
0,-7.68258,-0.104108,0.374638
0,-7.65308,-0.000219964,0.310126
0,-8.03243,-0.226102,0.221499
0,-7.69334,-0.118779,0.379456
0,-8.22783,-0.675594,0.488353
0,-7.65182,-0.0560578,0.356063
0,-7.83737,-0.0874567,0.25176
0,-7.63817,-0.0168811,0.333552
0,-7.6531,-0.000217817,0.310111
0,-7.71235,-0.14341,0.386964
0,-8.7651,-1.16874,0.548633
0,-7.8958,-0.12664,0.24134
0,-7.63854,-0.0123183,0.329636
0,-8.51241,-0.625929,0.174882
0,-8.52356,-0.635886,0.174039
0,-7.6718,-0.0886206,0.369198
0,-8.85786,-0.945663,0.151801
0,-7.77344,-0.0481232,0.265415
0,-7.77507,-0.218077,0.406675
0,-8.17553,-0.625827,0.481165
0,-7.74435,-0.182448,0.397738
0,-7.98264,-0.188804,0.228162
0,-7.67908,-0.099182,0.372951
0,-7.80005,-0.0639432,0.259367
0,-7.74324,-0.0314219,0.273144
0,-7.75703,-0.197329,0.40156
0,-8.77142,-0.863588,0.157058
0,-7.65985,-0.0700261,0.362043
0,-7.8849,-0.119142,0.243172
0,-7.88907,-0.341655,0.433376
0,-7.65027,-0.000685447,0.312396
0,-8.95026,-1.33399,0.565641
0,-9.25291,-1.33663,0.131029
0,-7.94268,-0.159692,0.233947
0,-9.98041,-2.11824,0.102377
0,-7.75908,-0.0399916,0.268957
0,-7.63824,-0.0186506,0.334931
0,-7.87052,-0.109381,0.24566
0,-7.98926,-0.443944,0.452196
0,-9.33884,-1.67657,0.597375
0,-7.6623,-0.00027082,0.303916
0,-9.31441,-1.39972,0.128191
0,-8.25917,-0.70521,0.492508
0,-7.64262,-0.0363304,0.346252
0,-7.8734,-0.32523,0.430121
0,-7.82952,-0.0823986,0.253288
0,-9.0569,-1.42849,0.574834
0,-7.75156,-0.0358657,0.270905
0,-7.82714,-0.0808774,0.253758
0,-8.4438,-0.565223,0.180241
0,-8.52203,-0.634522,0.174154
0,-7.63889,-0.0108124,0.328194
0,-7.77728,-0.0503485,0.264504
0,-7.90293,-0.131583,0.240167
0,-7.78701,-0.231571,0.409882
0,-7.64567,-0.00231762,0.316813
0,-7.77232,-0.214944,0.405918
0,-7.64839,-0.0494079,0.35297
0,-8.82805,-0.917217,0.15358
0,-7.70341,-0.132005,0.383568
0,-10.4195,-2.62564,0.089075
0,-7.84882,-0.299161,0.424794
0,-7.6465,-0.00191337,0.315925
0,-7.78919,-0.0573822,0.261761
0,-7.63831,-0.0195817,0.335631
0,-8.17442,-0.337628,0.204986
0,-7.63823,-0.0148313,0.331866
0,-7.92299,-0.145657,0.236964
0,-7.63857,-0.0121407,0.329471
0,-7.85038,-0.300827,0.42514
0,-7.98972,-0.19404,0.227181
0,-8.23142,-0.384201,0.199152
0,-7.71206,-0.143044,0.386857
0,-8.08633,-0.267606,0.214847
0,-7.74939,-0.188402,0.399284
0,-7.64549,-0.00241107,0.317007
0,-7.85545,-0.306236,0.42626
0,-9.76464,-1.87853,0.109881
0,-8.11024,-0.286358,0.212057
